Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,Spd,BABIP,wRC,wRAA,wOBA,wRC+,wBsR,GB%,LD%,FB%,IFFB%,HR/FB,GB/FB,Oppo%,Pull%,Cent%,Balls,Strikes,Pitches,SwStr%,Age,MaxAge,Season,PlayerName,TeamName,AffId,AffAbbName,aLevel,playerids,minormasterid
"<a href=""statss.aspx?playerid=sa3022590&position=SS"">Josh Rivera</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=60&players=0"">Blue Jays (AA)</a>",13.0,43.0,46.0,7.0,5.0,1.0,0.0,1.0,2.0,5.0,3.0,0.0,24.0,0.0,0.0,0.0,1.0,1.0,0.0,0.162790697,0.065217391,0.52173913,0.125,0.217391304,0.255813953,0.473205257,0.093023256,3.3343043274837276,0.333333333,2.052330919379551,-3.1825487829500845,0.22258135805959287,39.80919108035178,0.11276169121265411,0.611111111,0.222222222,0.166666666,0.333333333,0.333333333,3.666666666,0.31578947,0.63157895,0.05263158,67.0,130.0,197.0,0.17258883,24,24,2025,Josh Rivera,TOR (AA),14.0,TOR,AA,sa3022590,sa3022590
"<a href=""statss.aspx?playerid=sa3022596&position=OF"">Cole Carrigg</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=46&players=0"">Rockies (AA)</a>",74.0,283.0,318.0,70.0,45.0,11.0,4.0,10.0,50.0,42.0,23.0,0.0,90.0,10.0,0.0,2.0,2.0,27.0,4.0,0.247349823,0.072327044,0.283018867,0.255555555,0.325949367,0.420494699,0.746444066,0.173144876,9.166852882707536,0.327868852,42.939580337140015,6.750629351469924,0.3426911136772059,118.60403914033922,2.9605538696050644,0.409574468,0.207446808,0.382978723,0.138888888,0.138888888,1.069444444,0.33505155,0.42783505,0.2371134,431.0,805.0,1236.0,0.16666667,23,23,2025,Cole Carrigg,COL (AA),19.0,COL,AA,sa3022596,sa3022596
"<a href=""statss.aspx?playerid=sa3022601&position=C"">Ben McCabe</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=46&players=0"">Rockies (AA)</a>",21.0,57.0,70.0,6.0,3.0,3.0,0.0,0.0,6.0,2.0,4.0,0.0,25.0,7.0,1.0,0.0,1.0,2.0,0.0,0.105263157,0.057142857,0.357142857,0.16,0.246376811,0.157894736,0.404271547,0.052631579,6.580606504914092,0.181818181,2.7044875179565677,-5.261633768197226,0.21463682599689649,33.77991057813677,0.24733296036720276,0.40625,0.125,0.46875,0.333333333,0.0,0.866666666,0.375,0.46875,0.15625,96.0,172.0,268.0,0.20522388,25,25,2025,Ben McCabe,COL (AA),19.0,COL,AA,sa3022601,sa3022601
"<a href=""statss.aspx?playerid=sa3022602&position=OF"">RJ Schreck</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=60&players=0"">Blue Jays (AA)</a>",41.0,139.0,169.0,37.0,21.0,6.0,1.0,9.0,27.0,20.0,26.0,0.0,40.0,4.0,0.0,0.0,1.0,5.0,1.0,0.26618705,0.153846153,0.23668639,0.65,0.396449704,0.517985611,0.914435315,0.251798561,5.9004953252748,0.311111111,31.959650239506967,12.727157420078521,0.41453337387220396,166.9596579800752,0.04663760960102081,0.340206185,0.195876288,0.463917525,0.311111111,0.2,0.733333333,0.22222222,0.56565657,0.21212121,301.0,431.0,732.0,0.07923497,24,24,2025,RJ Schreck,TOR (AA),14.0,TOR,AA,sa3022602,sa3022602
"<a href=""statss.aspx?playerid=sa3022603&position=OF"">Brett Bateman</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=65&players=0"">Cubs (AA)</a>",54.0,193.0,227.0,48.0,42.0,5.0,0.0,1.0,26.0,10.0,34.0,0.0,45.0,0.0,0.0,0.0,0.0,13.0,3.0,0.248704663,0.149779735,0.198237885,0.755555555,0.36123348,0.29015544,0.65138892,0.041450777,4.732579074970417,0.319727891,25.72959952268059,1.0201872831886534,0.3252210023644737,103.3920860296075,0.7239355929195881,0.551020408,0.217687074,0.231292517,0.294117647,0.029411764,2.382352941,0.39864865,0.37162162,0.22972973,395.0,519.0,914.0,0.0547046,23,23,2025,Brett Bateman,CHC (AA),17.0,CHC,AA,sa3022603,sa3022603
"<a href=""statss.aspx?playerid=sa3022606&position=2B"">Trent Farquhar</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=66&players=0"">Phillies (AA)</a>",37.0,127.0,153.0,25.0,18.0,5.0,0.0,2.0,15.0,11.0,25.0,0.0,25.0,1.0,0.0,0.0,2.0,11.0,2.0,0.196850393,0.163398692,0.163398692,1.0,0.333333333,0.283464566,0.616797899,0.086614173,5.01012229135595,0.23,15.908840464237391,-1.5028246326416124,0.30144206488054565,86.58789028450153,0.9257529824972153,0.52,0.17,0.31,0.193548387,0.064516129,1.677419354,0.38235294,0.38235294,0.23529412,270.0,334.0,604.0,0.07119205,24,24,2025,Trent Farquhar,PHI (AA),26.0,PHI,AA,sa3022606,sa3022606
"<a href=""statss.aspx?playerid=sa3022607&position=2B/SS"">Jay Harry</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=60&players=0"">Blue Jays (AA)</a>",44.0,124.0,141.0,19.0,14.0,3.0,0.0,2.0,14.0,9.0,15.0,1.0,33.0,2.0,0.0,0.0,0.0,4.0,0.0,0.153225806,0.106382978,0.234042553,0.454545454,0.255319148,0.225806451,0.481125599,0.072580645,5.2125500533658355,0.191011235,7.449293487564475,-8.596750817402452,0.2334957812513624,47.03898754224176,0.472856342792511,0.395604395,0.208791208,0.395604395,0.305555555,0.055555555,1.0,0.21978022,0.6043956,0.17582418,170.0,343.0,513.0,0.15009747,22,22,2025,Jay Harry,TOR (AA),14.0,TOR,AA,sa3022607,sa3022607
"<a href=""statss.aspx?playerid=sa3022608&position=1B"">Keaton Anthony</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=66&players=0"">Phillies (AA)</a>",49.0,182.0,200.0,60.0,34.0,21.0,1.0,4.0,23.0,29.0,14.0,0.0,40.0,2.0,2.0,0.0,1.0,0.0,0.0,0.329670329,0.07,0.2,0.35,0.38,0.521978021,0.901978021,0.192307692,2.2142857087500003,0.4,36.28481737875525,13.524470846887265,0.4043226373195648,154.73675949618226,-0.5452394485473633,0.390070921,0.333333333,0.276595744,0.205128205,0.102564102,1.41025641,0.41258741,0.37062937,0.21678322,265.0,504.0,769.0,0.06501951,24,24,2025,Keaton Anthony,PHI (AA),26.0,PHI,AA,sa3022608,sa3022608
"<a href=""statss.aspx?playerid=sa3022609&position=SS"">Aidan Miller</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=66&players=0"">Phillies (AA)</a>",64.0,239.0,283.0,57.0,39.0,9.0,2.0,7.0,32.0,21.0,40.0,0.0,73.0,3.0,1.0,0.0,6.0,31.0,6.0,0.238493723,0.141342756,0.25795053,0.547945205,0.35335689,0.380753138,0.734110028,0.142259415,7.076814992626371,0.3125,38.35117186811198,6.145281525518788,0.34333724162603857,114.33957219044315,2.9224983900785446,0.420731707,0.201219512,0.37804878,0.161290322,0.112903225,1.112903225,0.23952096,0.49101796,0.26946108,476.0,692.0,1168.0,0.08390411,21,21,2025,Aidan Miller,PHI (AA),26.0,PHI,AA,sa3022609,sa3022609
"<a href=""statss.aspx?playerid=sa3022616&position=OF"">Ethan O'Donnell</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=39&players=0"">Reds (AA)</a>",71.0,236.0,285.0,49.0,39.0,5.0,2.0,3.0,33.0,23.0,36.0,0.0,76.0,3.0,5.0,5.0,2.0,11.0,0.0,0.207627118,0.126315789,0.266666666,0.47368421,0.314285714,0.283898305,0.598184019,0.076271187,6.866162105201448,0.283950617,26.309758878242928,-4.71307146649365,0.2957207209297589,77.77107674701375,1.4529414717108011,0.478527607,0.196319018,0.325153374,0.207547169,0.056603773,1.471698113,0.35502959,0.40828402,0.23668639,440.0,769.0,1209.0,0.14226634,23,23,2025,Ethan O'Donnell,CIN (AA),18.0,CIN,AA,sa3022616,sa3022616
"<a href=""statss.aspx?playerid=sa3022651&position=3B"">Caleb Cali</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=76&players=0"">Mariners (AA)</a>",69.0,252.0,284.0,58.0,36.0,12.0,2.0,8.0,28.0,41.0,26.0,0.0,90.0,2.0,4.0,0.0,1.0,4.0,5.0,0.23015873,0.091549295,0.316901408,0.288888888,0.302816901,0.388888888,0.691705789,0.158730158,4.08131875205612,0.316455696,32.13803316812521,-2.52180604476923,0.31738402264218935,104.25954600683573,-1.8967064917087555,0.337423312,0.196319018,0.466257668,0.315789473,0.105263157,0.72368421,0.3313253,0.46987952,0.19879518,422.0,751.0,1173.0,0.14919011,24,24,2025,Caleb Cali,SEA (AA),11.0,SEA,AA,sa3022651,sa3022651
"<a href=""statss.aspx?playerid=sa3022653&position=OF"">Jace Bohrofen</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=60&players=0"">Blue Jays (AA)</a>",74.0,263.0,297.0,56.0,29.0,15.0,2.0,10.0,32.0,33.0,31.0,0.0,97.0,2.0,0.0,0.0,2.0,9.0,2.0,0.212927756,0.104377104,0.326599326,0.319587628,0.300675675,0.399239543,0.699915218,0.186311787,5.8141741028347464,0.294871794,35.4075977375663,1.6084831377423443,0.32168501212790207,105.45620100055868,0.3294667750597,0.345679012,0.228395061,0.425925925,0.20289855,0.144927536,0.811594202,0.30120482,0.4939759,0.20481928,478.0,731.0,1209.0,0.1745244,23,23,2025,Jace Bohrofen,TOR (AA),14.0,TOR,AA,sa3022653,sa3022653
"<a href=""statss.aspx?playerid=sa3022658&position=1B/3B"">Mike Boeve</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=45&players=0"">Brewers (AA)</a>",46.0,175.0,207.0,42.0,30.0,6.0,2.0,4.0,28.0,22.0,28.0,1.0,50.0,3.0,1.0,0.0,4.0,6.0,0.0,0.24,0.1352657,0.241545893,0.56,0.352657004,0.365714285,0.718371289,0.125714285,6.976454916199592,0.311475409,26.572877234198156,4.040505720652641,0.34629651730500377,116.29718643475933,0.6253395862877369,0.495934959,0.162601626,0.341463414,0.119047619,0.095238095,1.452380952,0.3015873,0.42857143,0.26984127,334.0,503.0,837.0,0.09318996,23,23,2025,Mike Boeve,MIL (AA),23.0,MIL,AA,sa3022658,sa3022658
"<a href=""statss.aspx?playerid=sa3022672&position=1B/3B"">Yohandy Morales</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=30&players=0"">Nationals (AA)</a>",33.0,127.0,142.0,40.0,24.0,10.0,2.0,4.0,19.0,22.0,11.0,0.0,33.0,1.0,3.0,0.0,2.0,2.0,2.0,0.314960629,0.077464788,0.232394366,0.333333333,0.366197183,0.519685039,0.885882222,0.20472441,5.222447723246068,0.387096774,24.651755717940343,8.491909680314077,0.3939340177556159,155.96429719185323,-0.7870087325572968,0.510638297,0.287234042,0.202127659,0.263157894,0.210526315,2.526315789,0.36082474,0.35051546,0.28865979,212.0,339.0,551.0,0.13430127,23,23,2025,Yohandy Morales,WSN (AA),24.0,WSN,AA,sa3022672,sa3022672
"<a href=""statss.aspx?playerid=sa3022677&position=C/1B"">Garret Guillemette</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=185&players=0"">Astros (AA)</a>",14.0,52.0,59.0,14.0,8.0,4.0,0.0,2.0,9.0,6.0,6.0,0.0,11.0,1.0,0.0,0.0,1.0,0.0,2.0,0.269230769,0.101694915,0.186440677,0.545454545,0.355932203,0.461538461,0.817470664,0.192307692,3.1554286638404774,0.307692307,9.319394711869839,2.1189351570783885,0.37464298333151863,133.0171070785088,-0.9858570899814367,0.31707317,0.243902439,0.43902439,0.333333333,0.111111111,0.722222222,0.19512195,0.6097561,0.19512195,78.0,133.0,211.0,0.1563981,23,23,2025,Garret Guillemette,HOU (AA),21.0,HOU,AA,sa3022677,sa3022677
"<a href=""statss.aspx?playerid=sa3022680&position=2B/OF"">Phillip Glasser</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=30&players=0"">Nationals (AA)</a>",69.0,269.0,304.0,81.0,63.0,12.0,3.0,3.0,37.0,24.0,24.0,1.0,35.0,8.0,1.0,2.0,3.0,17.0,6.0,0.301115241,0.078947368,0.115131578,0.685714285,0.374172185,0.401486988,0.775659173,0.100371747,6.282841321123296,0.336206896,44.57177905519461,9.976052326755273,0.3580844845882682,132.21729531188703,-0.008359119296073914,0.432900432,0.29004329,0.277056277,0.125,0.046875,1.5625,0.40254237,0.3220339,0.27542373,385.0,693.0,1078.0,0.06864564,25,25,2025,Phillip Glasser,WSN (AA),24.0,WSN,AA,sa3022680,sa3022680
"<a href=""statss.aspx?playerid=sa3022686&position=3B"">Justin Wishkoski</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=67&players=0"">Giants (AA)</a>",51.0,144.0,163.0,33.0,27.0,4.0,0.0,2.0,22.0,9.0,11.0,0.0,38.0,6.0,0.0,1.0,3.0,11.0,1.0,0.229166666,0.067484662,0.233128834,0.289473684,0.310559006,0.298611111,0.609170117,0.069444445,6.607650538548181,0.298076923,15.644468969700936,-2.9052134537714682,0.290813212068925,86.44002226263923,1.322971150279045,0.35576923,0.288461538,0.35576923,0.216216216,0.054054054,1.0,0.27619048,0.43809524,0.28571429,199.0,366.0,565.0,0.10442478,24,24,2025,Justin Wishkoski,SFG (AA),30.0,SFG,AA,sa3022686,sa3022686
"<a href=""statss.aspx?playerid=sa3022695&position=OF"">Jared Wegner</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=70&players=0"">Yankees (AA)</a>",37.0,123.0,140.0,23.0,17.0,4.0,0.0,2.0,15.0,11.0,13.0,0.0,51.0,3.0,1.0,0.0,5.0,3.0,2.0,0.186991869,0.092857142,0.364285714,0.25490196,0.278571428,0.268292682,0.54686411,0.081300813,4.011680210978809,0.295774647,10.492845735515663,-5.439396836791922,0.262876895070076,69.30257031068055,-0.5542943626642227,0.405797101,0.260869565,0.333333333,0.260869565,0.086956521,1.217391304,0.28767123,0.57534247,0.1369863,207.0,354.0,561.0,0.16042781,25,25,2025,Jared Wegner,NYY (AA),9.0,NYY,AA,sa3022695,sa3022695
"<a href=""statss.aspx?playerid=sa3022697&position=OF"">Spencer Nivens</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=36&players=0"">Royals (AA)</a>",76.0,265.0,314.0,62.0,47.0,12.0,1.0,2.0,35.0,28.0,45.0,1.0,63.0,0.0,4.0,0.0,2.0,8.0,2.0,0.233962264,0.143312101,0.200636942,0.714285714,0.340764331,0.309433962,0.650198293,0.075471698,4.768824519360516,0.294117647,34.22095248851488,-4.100137345459957,0.31204315972404356,87.77260917786782,-0.051398469135165215,0.379310344,0.246305418,0.374384236,0.276315789,0.026315789,1.013157894,0.35436893,0.38349515,0.26213592,535.0,761.0,1296.0,0.09876543,23,23,2025,Spencer Nivens,KCR (AA),7.0,KCR,AA,sa3022697,sa3022697
"<a href=""statss.aspx?playerid=sa3022702&position=2B/SS"">Pascanel Ferreras</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=185&players=0"">Astros (AA)</a>",63.0,231.0,254.0,53.0,36.0,10.0,2.0,5.0,28.0,23.0,21.0,0.0,72.0,2.0,0.0,0.0,5.0,5.0,6.0,0.229437229,0.082677165,0.283464566,0.291666666,0.299212598,0.354978354,0.654190952,0.125541125,4.772419545368626,0.311688311,26.297297160972462,-4.70129143084158,0.3050749240897772,88.37520090205395,-2.080170987173915,0.464516129,0.232258064,0.303225806,0.212765957,0.106382978,1.531914893,0.28301887,0.46540881,0.25157233,353.0,627.0,980.0,0.11938776,23,23,2025,Pascanel Ferreras,HOU (AA),21.0,HOU,AA,sa3022702,sa3022702
"<a href=""statss.aspx?playerid=sa3022704&position=C/1B"">Jackson Hornung</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=60&players=0"">Blue Jays (AA)</a>",12.0,45.0,51.0,16.0,13.0,2.0,0.0,1.0,7.0,6.0,5.0,0.0,17.0,0.0,1.0,0.0,1.0,0.0,0.0,0.355555555,0.098039215,0.333333333,0.294117647,0.411764705,0.466666666,0.878431371,0.111111111,1.39285714,0.535714285,9.048961209148487,3.245072843522153,0.39901755136602063,156.68185981451492,-0.19628620147705078,0.535714285,0.392857142,0.071428571,0.0,0.5,7.5,0.31034483,0.48275862,0.20689655,80.0,132.0,212.0,0.13207547,24,24,2025,Jackson Hornung,TOR (AA),14.0,TOR,AA,sa3022704,sa3022704
"<a href=""statss.aspx?playerid=sa3022748&position=1B"">Drew Ehrhard</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=38&players=0"">Red Sox (AA)</a>",32.0,100.0,109.0,24.0,15.0,6.0,1.0,2.0,12.0,11.0,7.0,0.0,20.0,1.0,0.0,1.0,2.0,0.0,0.0,0.24,0.064220183,0.183486238,0.35,0.296296296,0.38,0.676296296,0.14,3.1730295525,0.282051282,12.047377078226623,-0.3570117816414268,0.3101394126812617,94.37252787320216,-0.2508101463317871,0.425,0.1875,0.3875,0.29032258,0.064516129,1.096774193,0.32098765,0.51851852,0.16049383,119.0,268.0,387.0,0.10335917,26,26,2025,Drew Ehrhard,BOS (AA),3.0,BOS,AA,sa3022748,sa3022748
"<a href=""statss.aspx?playerid=sa3022750&position=2B"">Roc Riggio</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=70&players=0"">Yankees (AA)</a>",27.0,105.0,116.0,30.0,14.0,8.0,0.0,8.0,20.0,23.0,8.0,0.0,26.0,3.0,0.0,0.0,0.0,4.0,2.0,0.285714285,0.068965517,0.224137931,0.307692307,0.353448275,0.59047619,0.943924465,0.304761905,4.854351647728819,0.309859154,22.46732897502297,9.266327986539542,0.4206090060801342,173.78551348324322,-0.26705604791641235,0.298701298,0.207792207,0.493506493,0.210526315,0.210526315,0.605263157,0.26582278,0.46835443,0.26582278,147.0,264.0,411.0,0.13138686,23,23,2025,Roc Riggio,NYY (AA),9.0,NYY,AA,sa3022750,sa3022750
"<a href=""statss.aspx?playerid=sa3022751&position=OF"">Dylan Campbell</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=66&players=0"">Phillies (AA)</a>",11.0,36.0,42.0,9.0,6.0,2.0,0.0,1.0,6.0,2.0,6.0,0.0,7.0,0.0,0.0,0.0,1.0,5.0,2.0,0.25,0.142857142,0.166666666,0.857142857,0.357142857,0.388888888,0.746031745,0.138888888,5.585113483753338,0.285714285,5.843302070626656,1.0636292989343803,0.34813254787808373,117.51601931600986,0.07470621168613434,0.517241379,0.275862068,0.206896551,0.333333333,0.166666666,2.5,0.24137931,0.4137931,0.34482759,65.0,97.0,162.0,0.08024691,22,22,2025,Dylan Campbell,PHI (AA),26.0,PHI,AA,sa3022751,sa3022751
"<a href=""statss.aspx?playerid=sa3022755&position=1B/OF"">Caden Connor</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=35&players=0"">White Sox (AA)</a>",57.0,202.0,229.0,55.0,44.0,8.0,1.0,2.0,24.0,28.0,23.0,0.0,37.0,0.0,2.0,2.0,7.0,4.0,1.0,0.272277227,0.100436681,0.161572052,0.621621621,0.343612334,0.351485148,0.695097482,0.079207921,4.513098340140951,0.321212121,27.390065048092332,2.4629487360057496,0.3340032313363668,109.33858969501662,-0.22442454751580954,0.490797546,0.257668711,0.251533742,0.219512195,0.048780487,1.951219512,0.50887574,0.31360947,0.17751479,327.0,578.0,905.0,0.04530387,24,24,2025,Caden Connor,CHW (AA),4.0,CHW,AA,sa3022755,sa3022755
"<a href=""statss.aspx?playerid=sa3022757&position=1B"">Bryce Eldridge</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=67&players=0"">Giants (AA)</a>",34.0,125.0,140.0,35.0,20.0,8.0,0.0,7.0,14.0,20.0,13.0,1.0,39.0,1.0,1.0,0.0,1.0,0.0,1.0,0.28,0.092857142,0.278571428,0.333333333,0.35,0.512,0.862,0.232,1.0637790797689628,0.35,23.352654781945375,7.42041220963779,0.38490165008915417,148.76491514533143,-0.7570762038230896,0.325301204,0.313253012,0.361445783,0.2,0.233333333,0.9,0.29761905,0.39285714,0.30952381,200.0,356.0,556.0,0.15647482,20,20,2025,Bryce Eldridge,SFG (AA),30.0,SFG,AA,sa3022757,sa3022757
"<a href=""statss.aspx?playerid=sa3022758&position=2B"">Justin Johnson</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=36&players=0"">Royals (AA)</a>",36.0,115.0,128.0,26.0,18.0,4.0,0.0,4.0,11.0,16.0,10.0,0.0,28.0,1.0,1.0,0.0,1.0,3.0,1.0,0.226086956,0.078125,0.21875,0.357142857,0.291338582,0.365217391,0.656555973,0.139130435,3.4051674104540544,0.261904761,13.123695283064158,-2.497640700212208,0.30379179096597386,82.47769605336798,-0.08120669610798359,0.337209302,0.232558139,0.430232558,0.162162162,0.108108108,0.783783783,0.34090909,0.38636364,0.27272727,168.0,325.0,493.0,0.12373225,25,25,2025,Justin Johnson,KCR (AA),7.0,KCR,AA,sa3022758,sa3022758
"<a href=""statss.aspx?playerid=sa3022759&position=1B"">Ryan Galanie</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=35&players=0"">White Sox (AA)</a>",59.0,215.0,243.0,60.0,46.0,9.0,1.0,4.0,27.0,41.0,19.0,1.0,39.0,2.0,7.0,0.0,3.0,7.0,1.0,0.279069767,0.0781893,0.160493827,0.487179487,0.333333333,0.386046511,0.719379844,0.106976744,5.335561927345672,0.312849162,29.564590041767,3.11354522151792,0.33688954627218326,111.2306411955231,0.38515313528478146,0.414772727,0.21590909,0.369318181,0.169230769,0.061538461,1.123076923,0.2568306,0.46994536,0.27322404,339.0,554.0,893.0,0.11086226,25,25,2025,Ryan Galanie,CHW (AA),4.0,CHW,AA,sa3022759,sa3022759
"<a href=""statss.aspx?playerid=sa3022806&position=OF"">Garrett Martin</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=70&players=0"">Yankees (AA)</a>",71.0,255.0,289.0,57.0,37.0,10.0,1.0,9.0,39.0,35.0,18.0,0.0,65.0,10.0,4.0,0.0,2.0,14.0,1.0,0.223529411,0.062283737,0.224913494,0.276923076,0.296167247,0.376470588,0.672637835,0.152941177,7.034510453066501,0.259459459,31.80462303605119,-1.0840777024980406,0.30950734631940463,100.19093385818849,1.6939705908298492,0.349462365,0.236559139,0.413978494,0.35064935,0.116883116,0.844155844,0.27319588,0.44845361,0.27835052,342.0,663.0,1005.0,0.17412935,25,25,2025,Garrett Martin,NYY (AA),9.0,NYY,AA,sa3022806,sa3022806
"<a href=""statss.aspx?playerid=sa3022808&position=2B/OF"">Tavian Josenberger</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=31&players=0"">Orioles (AA)</a>",33.0,96.0,120.0,17.0,12.0,1.0,2.0,2.0,16.0,11.0,19.0,0.0,28.0,1.0,2.0,2.0,1.0,7.0,3.0,0.177083333,0.158333333,0.233333333,0.678571428,0.313559322,0.291666666,0.605225988,0.114583333,7.81029786138717,0.220588235,11.574639555003943,-2.0815683641168468,0.2914468671305705,76.3412076923082,-0.14060772955417633,0.314285714,0.2,0.485714285,0.44117647,0.058823529,0.647058823,0.25,0.47222222,0.27777778,216.0,301.0,517.0,0.07736944,23,23,2025,Tavian Josenberger,BAL (AA),2.0,BAL,AA,sa3022808,sa3022808
"<a href=""statss.aspx?playerid=sa3022809&position=2B/SS"">Dominic Pitelli</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=39&players=0"">Reds (AA)</a>",65.0,211.0,239.0,38.0,25.0,10.0,2.0,1.0,23.0,14.0,21.0,0.0,81.0,3.0,2.0,2.0,2.0,14.0,2.0,0.180094786,0.087866108,0.338912133,0.259259259,0.261603375,0.260663507,0.522266882,0.080568721,7.645736119611379,0.282442748,15.41404324808092,-10.601593426978875,0.25669659592431304,52.18978852504087,1.5652532009407878,0.435114503,0.175572519,0.389312977,0.137254901,0.019607843,1.117647058,0.35074627,0.40298507,0.24626866,313.0,592.0,905.0,0.15138122,23,23,2025,Dominic Pitelli,CIN (AA),18.0,CIN,AA,sa3022809,sa3022809
"<a href=""statss.aspx?playerid=sa3022810&position=1B/3B"">Nick Lorusso</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=100&players=0"">Mets (AA)</a>",65.0,226.0,256.0,57.0,36.0,18.0,0.0,3.0,25.0,31.0,24.0,0.0,64.0,2.0,4.0,0.0,8.0,5.0,2.0,0.252212389,0.09375,0.25,0.375,0.32421875,0.371681415,0.695900165,0.119469026,3.5018878570100123,0.331288343,30.286476090235773,1.153232529444756,0.3204748663119972,107.53913389567906,-0.47053323686122894,0.358024691,0.24691358,0.395061728,0.125,0.046875,0.90625,0.28658537,0.43292683,0.2804878,351.0,615.0,966.0,0.12215321,24,24,2025,Nick Lorusso,NYM (AA),25.0,NYM,AA,sa3022810,sa3022810
"<a href=""statss.aspx?playerid=sa3022811&position=OF"">Cole Gabrielson</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=70&players=0"">Yankees (AA)</a>",50.0,150.0,182.0,34.0,22.0,6.0,1.0,5.0,19.0,23.0,28.0,0.0,64.0,2.0,2.0,0.0,3.0,11.0,3.0,0.226666666,0.153846153,0.351648351,0.4375,0.351648351,0.38,0.731648351,0.153333334,5.993315087121624,0.34939759,24.457390341195598,3.745474997195739,0.3418291414177025,121.60113536291144,0.4412965029478073,0.420454545,0.295454545,0.284090909,0.04,0.2,1.48,0.32954545,0.42045455,0.25,289.0,469.0,758.0,0.13456464,24,24,2025,Cole Gabrielson,NYY (AA),9.0,NYY,AA,sa3022811,sa3022811
"<a href=""statss.aspx?playerid=sa3022813&position=3B"">Austin Deming</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=185&players=0"">Astros (AA)</a>",33.0,118.0,129.0,21.0,10.0,6.0,1.0,4.0,15.0,14.0,11.0,0.0,55.0,0.0,0.0,0.0,1.0,4.0,0.0,0.177966101,0.085271317,0.426356589,0.2,0.248062015,0.347457627,0.595519642,0.169491526,7.6079482679626,0.288135593,10.254437832037267,-5.488939838608448,0.2743439221566962,68.6550804910779,0.6161004137247801,0.301587301,0.238095238,0.46031746,0.24137931,0.137931034,0.655172413,0.23809524,0.44444444,0.31746032,190.0,324.0,514.0,0.17898833,25,25,2025,Austin Deming,HOU (AA),21.0,HOU,AA,sa3022813,sa3022813
