player_name,player_id,timeframe,aLevel,Age,TeamName,Date,Team,Opp,BO,Pos,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+
Alberto Rios,814362,last_60,A+,24.4,Tri-City Dust Devils,Total,TRI,- - -,,,14,39,50,8,6,1,0,1,6,3,9,0,15,0,0,2,1,1,0,.205,18.0%,30.0%,.600,.354,.308,.662,.103,,.304,,5.7,-1.2,.318,83
Jackson Hornung,814408,last_60,AA,25.5,New Hampshire Fisher Cats,Total,NH,- - -,,,23,69,76,14,10,4,0,0,6,9,7,0,23,0,0,0,6,0,0,.203,9.2%,30.3%,.304,.276,.261,.537,.058,,.304,,4.9,-5.2,.253,49
Seaver King,814409,last_60,AAA,23.3,Rochester Red Wings,Total,ROC,- - -,,,24,92,102,25,18,5,0,2,14,13,7,0,21,3,0,0,3,2,1,.272,6.9%,20.6%,.333,.343,.391,.734,.120,,.333,,12.9,-1.0,.336,93
Jacob Humphrey,814410,last_60,A+,23.5,Spokane Indians,Total,SPO,- - -,,,20,68,83,21,13,4,1,3,10,17,6,2,14,4,3,2,0,9,0,.309,7.2%,16.9%,.429,.383,.529,.912,.221,,.333,,14.0,2.4,.390,121
Matt Scannell,814411,last_60,A+,24.8,Vancouver Canadians,Total,VAN,- - -,,,24,68,87,16,10,3,0,3,7,14,15,1,26,3,1,0,0,1,0,.235,17.2%,29.9%,.577,.391,.412,.803,.176,,.325,,13.3,1.3,.366,111
Ian Petrutz,814413,last_60,FCL,23.8,FCL Cardinals,Total,F-CAR,- - -,,,25,89,101,30,17,8,1,4,17,19,7,0,17,2,1,0,4,4,4,.337,6.9%,16.8%,.412,.394,.584,.978,.247,,.377,,20.9,5.9,.428,139
Kyle DeBarge,814414,last_60,AA,23.0,Wichita Wind Surge,Total,WCH,- - -,,,40,156,178,33,19,8,1,5,19,20,19,0,42,1,0,2,2,8,1,.212,10.7%,23.6%,.452,.301,.372,.673,.160,,.257,,19.2,-6.3,.307,75
Brett Callahan,814430,last_60,AAA,24.7,Toledo Mud Hens,Total,TOL,- - -,,,39,153,173,49,34,8,1,6,22,29,15,0,43,4,1,0,2,10,3,.320,8.7%,24.9%,.349,.393,.503,.896,.183,,.410,,30.7,7.4,.400,132
Jackson Castillo,814431,last_60,AA,23.2,Somerset Patriots,Total,SOM,- - -,,,49,187,216,43,30,7,0,6,27,25,25,0,35,1,3,0,2,9,1,.230,11.6%,16.2%,.714,.319,.364,.683,.134,,.248,,24.0,-4.7,.313,84
Jacob Sharp,814435,last_60,A+,24.8,Vancouver Canadians,Total,VAN,- - -,,,26,93,104,23,11,10,1,1,10,12,8,0,18,3,0,0,2,0,2,.247,7.7%,17.3%,.444,.327,.409,.736,.161,,.297,,13.0,-1.4,.333,90
Ryan Galanie,814436,last_60,AAA,26.1,Charlotte Knights,Total,CLT,- - -,,,40,162,176,57,31,15,0,11,29,38,8,0,46,3,2,1,4,6,1,.352,4.5%,26.1%,.174,.389,.648,1.037,.296,,.430,,38.0,14.0,.450,158
Ryan Waldschmidt,814439,last_60,AAA,23.8,Reno Aces,Total,RNO,- - -,,,16,63,78,18,9,6,0,3,13,7,12,0,15,2,0,1,0,0,0,.286,15.4%,19.2%,.800,.416,.524,.939,.238,,.333,,15.0,3.4,.420,130
Ivan Brethowr,814442,last_60,AA,23.4,Altoona Curve,Total,ALT,- - -,,,29,99,124,21,12,6,0,3,15,10,21,0,35,3,0,0,5,4,1,.212,16.9%,28.2%,.600,.366,.364,.729,.152,,.295,,16.7,0.2,.343,101
Will Turner,814444,last_60,AA,23.9,Portland Sea Dogs,Total,POR,- - -,,,27,87,116,13,6,1,0,6,23,8,26,0,33,3,0,0,2,5,2,.149,22.4%,28.4%,.788,.362,.368,.730,.218,,.146,,15.9,0.5,.346,103
Jared Sprague-Lott,814445,last_60,A+,24.8,Lansing Lugnuts,Total,LAN,- - -,,,45,171,208,49,37,7,1,4,40,29,33,0,32,2,2,0,6,15,2,.287,15.9%,15.4%,1.031,.404,.409,.813,.123,,.328,,34.1,3.2,.374,110
Wehiwa Aloy,814450,last_60,A+,22.5,Frederick Keys,Total,FRE,- - -,,,46,180,205,57,38,12,2,5,35,34,22,0,53,1,2,0,4,7,0,.317,10.7%,25.9%,.415,.390,.489,.879,.172,,.419,,36.1,6.5,.392,122
Jakob Christian,814451,last_60,A+,23.8,Eugene Emeralds,Total,EUG,- - -,,,32,104,129,29,14,8,1,6,17,22,20,0,39,3,2,0,3,0,0,.279,15.5%,30.2%,.513,.403,.548,.951,.269,,.377,,24.6,6.5,.417,136
Anthony Martinez,814452,last_60,A,22.2,Hill City Howlers,Total,HC,- - -,,,30,110,133,33,21,8,0,4,15,16,20,0,15,2,1,0,3,0,0,.300,15.0%,11.3%,1.333,.414,.482,.895,.182,,.315,,24.9,5.7,.403,130
Nathan Archer,814453,last_60,A,23.4,Kannapolis Cannon Ballers,Total,KAN,- - -,,,28,85,98,13,6,4,2,1,8,6,11,0,38,0,2,0,0,1,1,.153,11.2%,38.8%,.289,.245,.282,.527,.129,,.250,,6.2,-7.6,.243,45
Nick Mitchell,814455,last_60,AA,22.9,Akron RubberDucks,Total,AKR,- - -,,,31,126,141,36,22,11,1,2,21,15,12,0,20,2,1,0,1,8,2,.286,8.5%,14.2%,.600,.355,.437,.791,.151,,.324,,20.4,1.6,.356,109
Jo Oyama,814456,last_60,A+,25.7,Everett AquaSox,Total,EVE,- - -,,,12,31,40,9,2,3,4,0,11,4,6,0,10,3,0,0,0,0,0,.290,15.0%,25.0%,.600,.450,.645,1.095,.355,,.429,,9.7,3.3,.469,150
Jake Casey,814457,last_60,A+,23.3,Vancouver Canadians,Total,VAN,- - -,,,33,107,139,24,14,3,3,4,23,21,18,0,38,13,1,0,0,5,3,.224,12.9%,27.3%,.474,.396,.421,.816,.196,,.303,,22.5,2.7,.377,114
Fenwick Trimble,814458,last_60,AA,23.9,Pensacola Blue Wahoos,Total,PNS,- - -,,,28,105,122,25,12,8,0,5,15,13,13,0,22,4,0,0,2,6,1,.238,10.7%,18.0%,.591,.344,.457,.801,.219,,.256,,18.3,2.1,.361,113
Crew McChesney,814469,last_60,A,21.6,Kannapolis Cannon Ballers,Total,KAN,- - -,,,1,5,5,1,1,0,0,0,1,0,0,0,2,0,0,0,0,1,0,.200,0.0%,40.0%,.000,.200,.200,.400,.000,,.333,,0.1,-0.6,.182,11
Brady Cerkownyk,814499,last_60,FCL,23.4,FCL Nationals,Total,F-NAT,- - -,,,25,70,84,21,12,7,1,1,17,14,10,0,15,2,2,0,2,2,1,.300,11.9%,17.9%,.667,.393,.471,.864,.171,,.357,,15.1,2.2,.385,117
Dylan Fien,814504,last_60,ACL,20.8,ACL Athletics,Total,A-ATH,- - -,,,14,50,55,8,5,2,1,0,6,1,3,0,20,2,0,0,0,1,1,.160,5.5%,36.4%,.150,.236,.240,.476,.080,,.267,,2.8,-5.8,.225,33
AJ Salgado,814514,last_60,FCL,24.8,FCL Mets,Total,F-MET,- - -,,,17,55,63,8,8,0,0,0,8,3,7,0,16,1,0,0,1,1,1,.145,11.1%,25.4%,.438,.254,.145,.399,.000,,.205,,2.3,-7.0,.206,25
Caden Kendle,814522,last_60,FCL,24.3,FCL Twins,Total,F-TWI,- - -,,,34,119,147,41,27,10,0,4,22,26,15,0,18,6,7,0,2,7,2,.345,10.2%,12.2%,.833,.422,.529,.951,.185,,.356,,28.8,7.0,.415,132
Sam Kulasingam,814528,last_60,AA,25.1,Northwest Arkansas Naturals,Total,NWA,- - -,,,44,154,189,29,17,6,1,5,20,21,32,0,41,1,1,1,6,7,2,.188,16.9%,21.7%,.780,.330,.338,.667,.149,,.220,,21.3,-5.8,.313,79
Jose Perez,814545,last_60,A,21.2,Delmarva Shorebirds,Total,DEL,- - -,,,34,108,128,23,16,3,0,4,21,22,14,0,44,1,3,2,1,6,0,.213,10.9%,34.4%,.318,.302,.352,.653,.139,,.302,,13.6,-4.3,.298,76
Jaron Elkins,814696,last_60,A+,21.7,Great Lakes Loons,Total,GL,- - -,,,35,152,171,57,39,10,3,5,30,27,16,0,32,2,1,0,0,16,2,.375,9.4%,18.7%,.500,.439,.579,1.018,.204,,.448,,38.7,12.5,.449,148
Dariel Ramon,814748,last_60,A+,20.4,Vancouver Canadians,Total,VAN,- - -,,,35,105,131,29,21,7,1,0,21,11,19,1,17,5,0,2,2,6,1,.276,14.5%,13.0%,1.118,.411,.362,.773,.086,,.330,,20.6,1.6,.362,108
Jonathan Hogart,814781,last_60,A,24.3,Clearwater Threshers,Total,CLR,- - -,,,41,136,172,30,15,5,0,10,35,36,28,0,45,4,3,1,4,2,0,.221,16.3%,26.2%,.622,.363,.478,.841,.257,,.238,,28.9,3.9,.375,116
Jared Sundstrom,814791,last_60,AA,25.1,Arkansas Travelers,Total,ARK,- - -,,,32,114,131,20,9,4,1,6,16,20,10,0,31,5,2,0,2,3,1,.175,7.6%,23.7%,.323,.267,.386,.653,.211,,.177,,12.7,-6.0,.294,68
Edgar Lugo,814812,last_60,DSL,21.9,DSL Tigers 1,Total,D-TI1,- - -,,,36,102,119,19,12,6,0,1,11,12,14,0,15,3,0,0,0,8,3,.186,11.8%,12.6%,.933,.303,.275,.577,.088,,.209,,12.8,-8.0,.277,62
Johnny Tincher,814816,last_60,AA,24.8,Chesapeake Baysox,Total,CHE,- - -,,,4,13,13,2,2,0,0,0,2,1,0,0,3,0,0,0,1,0,0,.154,0.0%,23.1%,.000,.154,.154,.308,.000,,.200,,-0.3,-2.0,.140,-18
Neurelin Montero,814842,last_60,A+,20.2,Hub City Spartanburgers,Total,HCS,- - -,,,3,6,8,2,1,1,0,0,1,2,1,0,3,1,0,0,0,0,0,.333,12.5%,37.5%,.333,.500,.500,1.000,.167,,.667,,1.8,0.7,.457,156
Matthew Ferrara,814955,last_60,A,19.2,Clearwater Threshers,Total,CLR,- - -,,,44,148,181,35,24,9,1,1,31,23,25,0,38,5,2,1,0,14,2,.236,13.8%,21.0%,.658,.361,.331,.692,.095,,.306,,23.5,-2.8,.326,89
Logan Dawson,814973,last_60,FCL,20.1,FCL Phillies,Total,F-PHI,- - -,,,36,105,140,17,14,1,1,1,19,11,27,0,34,3,1,4,4,1,1,.162,19.3%,24.3%,.794,.346,.219,.565,.057,,.225,,15.2,-7.9,.288,66
Jalvin Arias,815003,last_60,FCL,19.7,FCL Phillies,Total,F-PHI,- - -,,,8,26,30,4,2,0,1,1,3,2,3,0,10,1,0,0,0,0,0,.154,10.0%,33.3%,.300,.267,.346,.613,.192,,.200,,3.1,-1.8,.282,63
Maylerson Casanova,815004,last_60,FCL,19.6,FCL Phillies,Total,F-PHI,- - -,,,3,8,8,2,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,.250,0.0%,25.0%,.000,.250,.250,.500,.000,,.333,,0.5,-0.8,.228,37
Jose Familia,815007,last_60,FCL,18.9,FCL Phillies,Total,F-PHI,- - -,,,26,75,93,19,13,3,1,2,13,7,14,0,28,2,0,2,0,0,0,.253,15.1%,30.1%,.500,.385,.400,.785,.147,,.378,,15.5,0.2,.363,101
Cesar Mujica,815009,last_60,FCL,19.3,FCL Phillies,Total,F-PHI,- - -,,,17,43,53,8,6,1,0,1,9,4,7,0,14,3,0,0,1,0,0,.186,13.2%,26.4%,.500,.340,.279,.619,.093,,.250,,6.3,-2.3,.303,74
Junior Garcia,815010,last_60,A,21.0,Augusta GreenJackets,Total,AUG,- - -,,,31,104,126,22,13,5,1,3,13,21,19,0,45,1,2,0,1,1,1,.212,15.1%,35.7%,.422,.333,.365,.699,.154,,.328,,15.7,-2.0,.322,89
Henniel Alcala,815011,last_60,A,20.0,Myrtle Beach Pelicans,Total,MB,- - -,,,15,53,62,15,12,1,0,2,8,9,9,0,14,0,0,0,1,1,0,.283,14.5%,22.6%,.643,.387,.415,.802,.132,,.351,,10.3,0.4,.368,104
Josueth Quinonez,815017,last_60,FCL,19.4,FCL Tigers,Total,F-TIG,- - -,,,22,54,67,23,20,3,0,0,11,9,11,0,7,2,0,0,1,2,2,.426,16.4%,10.4%,1.571,.537,.481,1.019,.056,,.489,,16.7,5.7,.468,151
Juan Monso,815021,last_60,DSL,19.7,DSL Cubs Red,Total,D-CUR,- - -,,,20,42,56,7,5,1,0,1,9,4,11,0,15,2,1,0,0,5,1,.167,19.6%,26.8%,.733,.357,.262,.619,.095,,.222,,7.4,-2.4,.308,76
Diover De Aza,815022,last_60,FCL,18.9,FCL Mets,Total,F-MET,- - -,,,25,54,66,8,4,2,2,0,4,2,10,0,25,1,1,0,1,1,1,.148,15.2%,37.9%,.400,.288,.259,.547,.111,,.267,,5.9,-5.0,.263,54
Sam Mongelli,815044,last_60,ACL,25.4,ACL Dodgers,Total,A-DOD,- - -,,,19,58,74,15,8,3,0,4,14,18,6,0,19,9,1,0,1,3,1,.259,8.1%,25.7%,.316,.405,.517,.923,.259,,.306,,14.8,2.8,.413,123
Aidan Longwell,815067,last_60,AA,24.8,Hartford Yard Goats,Total,HFD,- - -,,,43,157,170,35,23,7,0,5,12,22,7,0,46,4,2,0,2,0,1,.223,4.1%,27.1%,.152,.271,.363,.634,.140,,.278,,15.2,-7.4,.285,67
Derek Berg,815074,last_60,AAA,24.9,Indianapolis Indians,Total,IND,- - -,,,37,144,161,36,23,10,0,3,21,15,14,0,50,1,1,1,4,2,0,.250,8.7%,31.1%,.280,.319,.382,.701,.132,,.359,,18.4,-3.1,.318,86
Coby Morales,815089,last_60,AA,24.7,Somerset Patriots,Total,SOM,- - -,,,46,170,193,48,29,8,3,8,24,30,22,0,49,0,1,0,4,5,5,.282,11.4%,25.4%,.449,.363,.506,.869,.224,,.351,,32.2,6.6,.384,126
Jackson Appel,815096,last_60,ACL,24.9,ACL White Sox,Total,A-WSX,- - -,,,2,3,7,1,0,0,0,1,1,2,1,0,1,3,0,0,0,0,0,.333,14.3%,14.3%,1.000,.714,1.333,2.048,1.000,,.000,,3.1,1.9,.721,259
Graysen Tarlow,815104,last_60,AAA,25.1,Memphis Redbirds,Total,MEM,- - -,,,11,39,43,9,4,3,0,2,4,5,3,0,12,0,1,0,1,1,0,.231,7.0%,27.9%,.250,.279,.462,.741,.231,,.269,,5.1,-1.0,.323,84
Alexey Lumpuy,815121,last_60,A,22.4,Myrtle Beach Pelicans,Total,MB,- - -,,,39,151,183,45,33,4,2,6,24,21,26,0,48,6,0,0,2,23,6,.298,14.2%,26.2%,.542,.421,.470,.891,.172,,.402,,34.7,9.1,.405,135
Cameron Sisneros,815133,last_60,AA,25.0,Knoxville Smokies,Total,KNX,- - -,,,38,127,158,27,17,6,0,4,21,23,26,0,35,3,2,0,4,2,0,.213,16.5%,22.2%,.743,.354,.354,.709,.142,,.256,,20.1,-2.2,.332,90
Wilson Rodriguez,815147,last_60,A+,21.9,Hudson Valley Renegades,Total,HV,- - -,,,37,135,161,41,24,8,3,6,27,24,22,0,34,1,2,0,0,11,2,.304,13.7%,21.1%,.647,.400,.541,.941,.237,,.361,,31.1,7.7,.413,133
Mac McCroskey,815151,last_60,AA,26.6,Rocket City Trash Pandas,Total,RCT,- - -,,,44,127,155,25,19,4,1,1,21,7,21,0,44,2,0,5,2,5,4,.197,13.5%,28.4%,.477,.320,.268,.588,.071,,.293,,14.0,-6.6,.284,68
Theo Hardy,815152,last_60,A+,24.6,Hub City Spartanburgers,Total,HCS,- - -,,,19,57,67,11,8,1,0,2,10,6,8,0,17,1,0,1,0,3,0,.193,11.9%,25.4%,.471,.303,.316,.619,.123,,.237,,6.5,-3.3,.291,66
Slade Caldwell,815154,last_60,A+,20.1,Hillsboro Hops,Total,HIL,- - -,,,40,150,181,32,23,5,1,3,23,11,26,1,42,4,0,1,4,9,3,.213,14.4%,23.2%,.619,.344,.320,.664,.107,,.276,,19.8,-5.5,.313,78
Wilder Dalis,815195,last_60,ACL,19.9,ACL Rockies,Total,A-RCK,- - -,,,44,165,199,59,31,16,2,10,40,53,30,0,44,2,2,0,0,17,2,.358,15.1%,22.1%,.682,.457,.661,1.118,.303,,.434,,50.6,19.6,.483,163
Justin Barry,815204,last_60,FCL,19.8,FCL Red Sox,Total,F-RSX,- - -,,,20,61,79,13,8,4,0,1,10,7,15,0,22,2,1,0,1,12,3,.213,19.0%,27.8%,.682,.380,.328,.708,.115,,.308,,10.9,-0.3,.338,98
Aldo Gaxiola,815220,last_60,A,20.1,Dunedin Blue Jays,Total,DUN,- - -,,,25,97,107,22,12,5,2,3,12,20,8,0,32,1,1,0,3,0,0,.227,7.5%,29.9%,.250,.290,.412,.702,.186,,.302,,12.7,-2.8,.312,82
Patrick Lee,815268,last_60,FCL,26.7,FCL Tigers,Total,F-TIG,- - -,,,33,105,132,33,18,6,1,8,26,28,22,0,36,3,2,0,1,13,0,.314,16.7%,27.3%,.611,.439,.619,1.058,.305,,.397,,30.4,11.3,.459,159
Will Verdung,815299,last_60,A+,23.0,Rome Emperors,Total,ROM,- - -,,,42,137,157,26,18,5,1,2,13,7,17,0,34,1,1,1,3,5,3,.190,10.8%,21.7%,.500,.282,.285,.567,.095,,.235,,12.0,-9.1,.266,57
Josh Adamczewski,815304,last_60,A+,21.1,Wisconsin Timber Rattlers,Total,WIS,- - -,,,43,161,187,54,32,13,1,8,29,37,22,0,29,3,1,0,2,7,0,.335,11.8%,15.5%,.759,.422,.578,1.000,.242,,.368,,39.8,14.4,.440,157
Jesus Guerrero,815334,last_60,DSL,19.2,DSL NYY Bombers,Total,D-NYB,- - -,,,15,31,41,5,3,2,0,0,4,4,6,0,11,4,0,0,1,0,0,.161,14.6%,26.8%,.545,.366,.226,.592,.065,,.250,,5.3,-1.8,.306,75
Caleb Bonemer,815352,last_60,A+,20.7,Winston-Salem Dash,Total,WS,- - -,,,45,171,204,42,22,7,1,12,28,32,28,1,51,5,0,0,4,7,1,.246,13.7%,25.0%,.549,.368,.509,.876,.263,,.278,,35.2,7.4,.389,127
Luke Dickerson,815380,last_60,A,21.0,Fredericksburg Nationals,Total,FBG,- - -,,,42,143,190,36,21,7,2,6,35,13,46,0,54,1,0,0,2,10,3,.252,24.2%,28.4%,.852,.437,.455,.891,.203,,.361,,36.5,9.9,.408,137
Theo Gillen,815394,last_60,A+,20.8,Bowling Green Hot Rods,Total,BG,- - -,,,43,172,209,57,38,8,2,9,34,41,35,1,38,2,0,0,4,18,5,.331,16.7%,18.2%,.921,.450,.558,1.008,.227,,.384,,45.5,16.7,.446,158
Jesus Freitez,815438,last_60,A,20.6,Fresno Grizzlies,Total,FRE,- - -,,,32,114,137,30,24,5,0,1,14,21,13,0,18,1,1,4,4,9,2,.263,9.5%,13.1%,.722,.341,.333,.674,.070,,.302,,16.5,-4.5,.313,79
Lisbel Diaz,815464,last_60,A+,21.0,Eugene Emeralds,Total,EUG,- - -,,,46,188,193,56,35,8,2,11,28,36,5,0,30,0,0,0,3,5,4,.298,2.6%,15.5%,.167,.316,.537,.853,.239,,.306,,30.6,3.2,.374,112
Braylon Payne,815520,last_60,A+,20.0,Wisconsin Timber Rattlers,Total,WIS,- - -,,,37,147,170,48,29,7,1,11,36,34,19,0,52,2,0,2,2,13,5,.327,11.2%,30.6%,.365,.411,.612,1.023,.286,,.440,,37.7,12.5,.448,150
Ediel Rivera,815528,last_60,A,20.9,Tampa Tarpons,Total,TAM,- - -,,,25,74,90,17,14,2,0,1,17,8,10,0,22,6,0,0,0,5,0,.230,11.1%,24.4%,.455,.367,.297,.664,.068,,.314,,11.4,-1.7,.322,87
Gabriel Rosado,815531,last_60,FCL,20.5,FCL Tigers,Total,F-TIG,- - -,,,13,25,30,5,2,2,0,1,6,5,4,0,13,1,0,0,1,0,0,.200,13.3%,43.3%,.308,.333,.400,.733,.200,,.364,,4.4,-0.5,.337,89
Eddie Rynders,815535,last_60,A,20.7,Bradenton Marauders,Total,BRD,- - -,,,20,65,79,20,10,3,1,6,20,11,12,0,28,1,1,0,0,4,0,.308,15.2%,35.4%,.429,.418,.662,1.079,.354,,.438,,18.7,7.2,.463,163
Trey Snyder,815551,last_60,FCL,20.7,FCL Mets,Total,F-MET,- - -,,,41,167,183,50,36,10,2,2,23,28,13,0,38,1,2,0,7,17,3,.299,7.1%,20.8%,.342,.350,.419,.769,.120,,.372,,26.4,-0.2,.345,99
Bo Walker,815563,last_60,ACL,20.2,ACL D-backs,Total,A-DBA,- - -,,,33,114,135,25,18,4,0,3,16,13,20,0,41,0,0,1,2,2,1,.219,14.8%,30.4%,.488,.336,.333,.669,.114,,.314,,16.6,-4.7,.314,78
Alcides Hernandez,815584,last_60,A,21.2,Lake Elsinore Storm,Total,LE,- - -,,,13,33,46,9,9,0,0,0,8,6,11,0,12,0,2,0,1,0,0,.273,23.9%,26.1%,.917,.435,.273,.708,.000,,.391,,6.8,-0.3,.348,96
Noah Barber,815585,last_60,ACL,21.2,ACL Royals,Total,A-ROY,- - -,,,26,77,92,16,10,1,1,4,19,12,12,0,37,1,0,2,0,7,3,.208,13.0%,40.2%,.324,.322,.403,.725,.195,,.333,,12.9,-2.9,.331,82
Joe Olsavsky,815586,last_60,A,24.3,Augusta GreenJackets,Total,AUG,- - -,,,18,61,74,11,7,4,0,0,9,5,9,0,18,3,1,0,0,3,0,.180,12.2%,24.3%,.500,.311,.246,.557,.066,,.250,,6.4,-4.0,.273,62
Bo Davidson,815589,last_60,AA,24.0,Richmond Flying Squirrels,Total,RIC,- - -,,,48,195,220,54,36,6,0,12,33,30,21,2,54,2,2,0,1,14,1,.277,9.5%,24.5%,.389,.350,.492,.842,.215,,.321,,34.3,4.1,.371,113
Matthew Boughton,815592,last_60,A,20.9,Kannapolis Cannon Ballers,Total,KAN,- - -,,,45,169,196,43,29,8,3,3,30,17,24,0,33,3,0,0,0,11,5,.254,12.2%,16.8%,.727,.357,.391,.748,.136,,.301,,27.7,0.3,.343,101
Wyatt Sanford,815608,last_60,A,20.7,Bradenton Marauders,Total,BRD,- - -,,,6,17,26,3,2,1,0,0,3,1,8,0,7,1,0,0,0,4,0,.176,30.8%,26.9%,1.143,.462,.235,.697,.059,,.300,,4.1,0.3,.367,109
Kayson Cunningham,815617,last_60,A+,20.1,Hillsboro Hops,Total,HIL,- - -,,,40,149,177,39,27,9,1,2,31,22,24,0,37,2,2,0,1,9,2,.262,13.6%,20.9%,.649,.367,.376,.743,.114,,.330,,23.6,-1.4,.343,94
Tytus Cissell,815632,last_60,ACL,20.2,ACL D-backs,Total,A-DBA,- - -,,,41,147,160,31,26,4,0,1,25,9,7,0,44,5,0,1,2,13,0,.211,4.4%,27.5%,.159,.270,.259,.529,.048,,.294,,11.5,-13.6,.249,46
Tyson Lewis,815653,last_60,A,20.5,Daytona Tortugas,Total,DBT,- - -,,,33,137,148,41,25,9,0,7,24,17,9,0,43,1,0,1,0,8,3,.299,6.1%,29.1%,.209,.347,.518,.865,.219,,.391,,25.4,3.6,.383,117
Eli Lovich,815654,last_60,A,21.0,Myrtle Beach Pelicans,Total,MB,- - -,,,47,173,209,29,20,5,2,2,24,20,31,0,66,2,2,1,3,6,0,.168,14.8%,31.6%,.470,.298,.254,.552,.087,,.252,,17.2,-12.0,.268,59
Brendan Tunink,815665,last_60,A,20.8,Ontario Tower Buzzers,Total,ONT,- - -,,,42,160,191,29,22,6,1,0,19,12,27,0,60,3,1,0,4,11,0,.181,14.1%,31.4%,.450,.309,.231,.540,.050,,.287,,16.0,-13.3,.266,55
Lou Albrecht,815694,last_60,AAA,24.6,Lehigh Valley IronPigs,Total,LHV,- - -,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0%,0.0%,,.000,.000,.000,.000,,.000,,-0.1,-0.3,.000,-100
Arturo Disla,815697,last_60,AA,25.8,Frisco RoughRiders,Total,FRI,- - -,,,47,173,201,49,25,14,1,9,27,38,23,0,55,2,3,0,3,0,0,.283,11.4%,27.4%,.418,.368,.532,.900,.249,,.357,,35.4,6.6,.395,123
Jadyn Fielder,815723,last_60,A,22.0,Fayetteville Woodpeckers,Total,FAY,- - -,,,24,76,97,23,14,5,1,3,17,18,12,0,22,9,0,0,0,3,0,.303,12.4%,22.7%,.545,.454,.513,.967,.211,,.392,,20.8,7.2,.437,153
Dylan Jasso,815734,last_60,AA,23.7,Pensacola Blue Wahoos,Total,PNS,- - -,,,20,58,68,18,14,3,0,1,11,3,10,0,16,0,0,0,0,1,0,.310,14.7%,23.5%,.625,.412,.414,.826,.103,,.415,,11.2,2.2,.380,124
Kevin Bruggeman,815755,last_60,A+,25.0,Tri-City Dust Devils,Total,TRI,- - -,,,21,60,72,14,10,1,1,2,7,10,10,0,18,0,0,2,1,0,0,.233,13.9%,25.0%,.556,.343,.383,.726,.150,,.300,,9.0,-1.1,.334,89
Kegnnalex Seijas,815767,last_60,DSL,20.7,DSL Brewers Gold,Total,D-BWG,- - -,,,10,24,32,4,1,2,0,1,4,4,7,0,8,0,1,0,1,0,0,.167,21.9%,25.0%,.875,.344,.375,.719,.208,,.188,,4.8,-0.8,.331,86
Chase Harlan,815792,last_60,A+,20.1,Great Lakes Loons,Total,GL,- - -,,,37,153,170,42,21,15,0,6,30,30,12,0,37,4,1,0,2,0,0,.275,7.1%,21.8%,.324,.341,.490,.831,.216,,.324,,27.4,1.9,.369,107
Carter Johnson,815793,last_60,A,20.3,Jupiter Hammerheads,Total,JUP,- - -,,,42,164,181,44,24,10,2,8,24,28,15,0,42,2,0,0,1,6,3,.268,8.3%,23.2%,.357,.337,.500,.837,.232,,.316,,29.4,2.8,.371,111
Billy Carlson,815814,last_60,A,20.0,Kannapolis Cannon Ballers,Total,KAN,- - -,,,15,52,63,13,9,3,1,0,8,8,8,0,8,1,1,1,0,6,0,.250,12.7%,12.7%,1.000,.355,.346,.701,.096,,.289,,8.1,-1.0,.325,89
Brady Ebel,815816,last_60,A,19.0,Wilson Warbirds,Total,WIL,- - -,,,44,161,209,44,28,8,1,7,34,30,43,0,44,3,2,0,5,14,2,.273,20.6%,21.1%,.977,.431,.466,.896,.193,,.330,,40.0,10.7,.407,136
Gavin Fien,815818,last_60,A,19.4,Fredericksburg Nationals,Total,FBG,- - -,,,41,166,188,43,25,8,2,8,21,36,20,0,47,0,2,0,2,3,1,.259,10.6%,25.0%,.426,.335,.476,.811,.217,,.310,,28.9,2.6,.359,110
Sean Gamble,815819,last_60,A,20.1,Columbia Fireflies,Total,COL,- - -,,,42,155,186,42,30,7,1,4,28,26,24,0,48,5,1,1,3,16,5,.271,12.9%,25.8%,.500,.384,.406,.790,.135,,.365,,29.2,3.2,.363,112
Josiah Hartshorn,815824,last_60,A+,19.5,South Bend Cubs,Total,SB,- - -,,,46,173,209,46,25,9,4,8,34,48,25,0,45,6,5,0,5,5,2,.266,12.0%,21.5%,.556,.368,.503,.871,.237,,.304,,35.7,4.8,.383,115
Ryan Mitchell,815829,last_60,A,19.5,Palm Beach Cardinals,Total,PMB,- - -,,,36,123,166,30,19,5,1,5,31,22,37,0,58,2,4,0,1,20,3,.244,22.3%,34.9%,.638,.416,.423,.838,.179,,.391,,29.0,4.9,.384,121
Dean Moss,815830,last_60,FCL,20.2,FCL Rays,Total,F-RAY,- - -,,,18,70,76,13,7,2,3,1,8,15,5,0,21,0,1,0,3,2,1,.186,6.6%,27.6%,.238,.237,.343,.580,.157,,.245,,6.0,-5.5,.257,52
Xavier Neyens,815832,last_60,A,19.7,Fayetteville Woodpeckers,Total,FAY,- - -,,,40,124,182,29,12,7,0,10,34,26,55,0,53,3,0,0,4,7,3,.234,30.2%,29.1%,1.038,.478,.532,1.010,.298,,.311,,41.2,15.4,.453,160
