Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,Spd,BABIP,wRC,wRAA,wOBA,wRC+,wBsR,GB%,LD%,FB%,IFFB%,HR/FB,GB/FB,Oppo%,Pull%,Cent%,Balls,Strikes,Pitches,SwStr%,Age,MaxAge,Season,PlayerName,TeamName,AffId,AffAbbName,aLevel,playerids,minormasterid
"<a href=""statss.aspx?playerid=sa3025156&position=OF"">Bryce Madron</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=81&players=0"">Cardinals (A)</a>",19.0,66.0,84.0,15.0,11.0,3.0,0.0,1.0,13.0,7.0,15.0,0.0,18.0,3.0,0.0,0.0,0.0,1.0,2.0,0.227272727,0.178571428,0.214285714,0.833333333,0.392857142,0.318181818,0.71103896,0.090909091,3.1743608568830006,0.29787234,12.591271221395482,1.840024232622137,0.36299641075588407,120.23417675669751,-1.0352049162611365,0.395833333,0.208333333,0.395833333,0.0,0.052631578,1.0,0.27083333,0.54166667,0.1875,167.0,204.0,371.0,0.09703504,23,23,2025,Bryce Madron,STL (A),28.0,STL,A,sa3025156,sa3025156
"<a href=""statss.aspx?playerid=sa3025157&position=2B/SS"">Elijah Hainline</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=161&players=0"">Dodgers (A)</a>",58.0,206.0,253.0,62.0,44.0,13.0,1.0,4.0,39.0,24.0,38.0,0.0,63.0,8.0,1.0,0.0,4.0,18.0,5.0,0.300970873,0.150197628,0.249011857,0.603174603,0.42687747,0.432038834,0.858916304,0.131067961,6.256821325669172,0.414285714,48.69693917914456,15.258361050329862,0.42039838233012927,145.46370116095463,0.19501150958240032,0.482269503,0.226950354,0.290780141,0.219512195,0.097560975,1.658536585,0.25694444,0.48611111,0.25694444,396.0,574.0,970.0,0.10412371,22,22,2025,Elijah Hainline,LAD (A),22.0,LAD,A,sa3025157,sa3025157
"<a href=""statss.aspx?playerid=sa3025158&position=C/1B"">Josh Kross</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=81&players=0"">Cardinals (A)</a>",42.0,164.0,183.0,40.0,19.0,10.0,3.0,8.0,27.0,37.0,10.0,1.0,48.0,7.0,2.0,0.0,1.0,1.0,0.0,0.243902439,0.054644808,0.262295081,0.208333333,0.311475409,0.487804878,0.799280287,0.243902439,6.419805055656942,0.29090909,27.656662755013055,4.234303243756835,0.36459509749988933,121.1985485193556,-0.2077924618497491,0.304347826,0.208695652,0.486956521,0.303571428,0.142857142,0.625,0.22689076,0.44537815,0.32773109,225.0,449.0,674.0,0.16913947,22,22,2025,Josh Kross,STL (A),28.0,STL,A,sa3025158,sa3025158
"<a href=""statss.aspx?playerid=sa3025169&position=3B"">Mitchell Daly</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=51&players=0"">Angels (A)</a>",7.0,24.0,28.0,4.0,2.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.166666666,0.107142857,0.5,0.214285714,0.25,0.25,0.5,0.083333334,0.14285714,0.363636363,1.6307864390034503,-2.0699257649760416,0.2488898549761091,43.8467530904231,-0.05933886859565973,0.363636363,0.272727272,0.363636363,0.0,0.0,1.0,0.36363636,0.27272727,0.36363636,52.0,78.0,130.0,0.13076923,24,24,2025,Mitchell Daly,LAA (A),1.0,LAA,A,sa3025169,sa3025169
"<a href=""statss.aspx?playerid=sa3025171&position=C/1B"">Brock Tibbitts</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=98&players=0"">Blue Jays (A)</a>",19.0,65.0,82.0,16.0,9.0,3.0,2.0,2.0,9.0,15.0,10.0,0.0,24.0,3.0,4.0,0.0,2.0,3.0,0.0,0.246153846,0.121951219,0.292682926,0.416666666,0.353658536,0.446153846,0.799812382,0.2,7.4262412862281435,0.325581395,12.724922439633353,2.2296575220212764,0.36984879650720737,122.16819422630947,0.3436733167618513,0.409090909,0.25,0.34090909,0.333333333,0.133333333,1.2,0.2,0.62222222,0.17777778,123.0,204.0,327.0,0.09785933,22,22,2025,Brock Tibbitts,TOR (A),14.0,TOR,A,sa3025171,sa3025171
"<a href=""statss.aspx?playerid=sa3025185&position=3B"">Harold Coll</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=51&players=0"">Angels (A)</a>",55.0,194.0,222.0,42.0,26.0,11.0,1.0,4.0,22.0,20.0,26.0,0.0,59.0,1.0,1.0,0.0,3.0,7.0,1.0,0.216494845,0.117117117,0.265765765,0.440677966,0.31081081,0.345360824,0.656171634,0.128865979,5.3627260743976635,0.287878787,25.46354667594314,-3.877814369894265,0.3210247757735553,86.60487587854944,0.30363023187965155,0.406015037,0.210526315,0.383458646,0.274509803,0.078431372,1.058823529,0.23703704,0.51851852,0.24444444,333.0,523.0,856.0,0.15070093,23,23,2025,Harold Coll,LAA (A),1.0,LAA,A,sa3025185,sa3025185
"<a href=""statss.aspx?playerid=sa3025186&position=1B/3B"">Robert Hipwell</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=94&players=0"">Giants (A)</a>",50.0,169.0,206.0,40.0,19.0,12.0,3.0,6.0,28.0,29.0,31.0,0.0,60.0,4.0,1.0,1.0,3.0,3.0,2.0,0.23668639,0.150485436,0.291262135,0.516666666,0.365853658,0.449704142,0.8155578,0.213017752,5.84151645214247,0.326923076,34.60512735067443,7.378458992825309,0.38910579361566683,126.46989853126642,-0.9756153356283903,0.376146788,0.211009174,0.412844036,0.088888888,0.133333333,0.911111111,0.20720721,0.4954955,0.2972973,342.0,446.0,788.0,0.12563452,22,22,2025,Robert Hipwell,SFG (A),30.0,SFG,A,sa3025186,sa3025186
"<a href=""statss.aspx?playerid=sa3025192&position=OF"">Micah McDowell</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=124&players=0"">Marlins (A)</a>",17.0,55.0,68.0,14.0,10.0,1.0,1.0,2.0,10.0,10.0,10.0,0.0,17.0,2.0,0.0,0.0,1.0,3.0,1.0,0.254545454,0.147058823,0.25,0.588235294,0.388059701,0.418181818,0.806241519,0.163636364,7.2289242451850395,0.333333333,11.58727031331199,2.883879893828805,0.38957806131732997,136.14148451497758,-0.10498655028641224,0.54054054,0.27027027,0.189189189,0.142857142,0.285714285,2.857142857,0.31578947,0.42105263,0.26315789,109.0,154.0,263.0,0.08745247,24,24,2025,Micah McDowell,MIA (A),20.0,MIA,A,sa3025192,sa3025192
"<a href=""statss.aspx?playerid=sa3025193&position=2B/3B"">Owen Cobb</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=82&players=0"">Yankees (A)</a>",27.0,90.0,106.0,30.0,19.0,6.0,2.0,3.0,21.0,20.0,9.0,0.0,22.0,1.0,4.0,0.0,0.0,11.0,3.0,0.333333333,0.08490566,0.207547169,0.409090909,0.384615384,0.544444444,0.929059828,0.211111111,9.283635966374337,0.391304347,20.62396240224774,7.056912630700422,0.42090397614699143,152.2288766070409,0.5161352464929223,0.323943661,0.239436619,0.436619718,0.29032258,0.096774193,0.741935483,0.33333333,0.40277778,0.26388889,129.0,263.0,392.0,0.14795918,24,24,2025,Owen Cobb,NYY (A),9.0,NYY,A,sa3025193,sa3025193
"<a href=""statss.aspx?playerid=sa3025196&position=OF"">Carter Mathison</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=139&players=0"">Phillies (A)</a>",42.0,144.0,170.0,29.0,18.0,3.0,1.0,7.0,20.0,24.0,19.0,0.0,65.0,4.0,2.0,0.0,1.0,5.0,1.0,0.201388888,0.111764705,0.382352941,0.292307692,0.307692307,0.381944444,0.689636751,0.180555556,6.208781948883012,0.297297297,21.04291905792242,-0.715556990785541,0.3291431778281398,93.57714553552636,0.07364040333777666,0.333333333,0.197530864,0.469135802,0.210526315,0.184210526,0.710526315,0.19753086,0.51851852,0.28395062,265.0,427.0,692.0,0.15606936,22,22,2025,Carter Mathison,PHI (A),26.0,PHI,A,sa3025196,sa3025196
"<a href=""statss.aspx?playerid=sa3025199&position=OF"">PJ Morlando</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=124&players=0"">Marlins (A)</a>",10.0,33.0,45.0,7.0,4.0,2.0,0.0,1.0,8.0,3.0,10.0,0.0,15.0,2.0,0.0,0.0,0.0,1.0,1.0,0.212121212,0.222222222,0.333333333,0.666666666,0.422222222,0.363636363,0.785858585,0.151515151,3.8849906880979033,0.352941176,7.911714330180974,2.152117729052396,0.396597605281406,140.37586627305228,-0.43507927656173706,0.611111111,0.333333333,0.055555555,1.0,1.0,11.0,0.22222222,0.44444444,0.33333333,93.0,108.0,201.0,0.09950249,20,20,2025,PJ Morlando,MIA (A),20.0,MIA,A,sa3025199,sa3025199
"<a href=""statss.aspx?playerid=sa3025200&position=3B"">Brady Day</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=139&players=0"">Phillies (A)</a>",48.0,178.0,208.0,46.0,34.0,9.0,1.0,2.0,30.0,21.0,25.0,0.0,32.0,0.0,4.0,1.0,2.0,8.0,3.0,0.258426966,0.120192307,0.153846153,0.78125,0.342995169,0.353932584,0.696927753,0.095505618,5.8197660100939785,0.297297297,26.96227971402825,0.3401443132561566,0.33671967130928226,98.14749454265656,-0.4334011608734727,0.393333333,0.293333333,0.313333333,0.212765957,0.042553191,1.255319148,0.30666667,0.41333333,0.28,331.0,493.0,824.0,0.05825243,23,23,2025,Brady Day,PHI (A),26.0,PHI,A,sa3025200,sa3025200
"<a href=""statss.aspx?playerid=sa3025201&position=OF"">Jacob Jenkins-Cowart</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=124&players=0"">Marlins (A)</a>",24.0,89.0,104.0,22.0,13.0,6.0,1.0,2.0,14.0,16.0,13.0,0.0,25.0,1.0,1.0,0.0,3.0,6.0,2.0,0.247191011,0.125,0.240384615,0.52,0.346153846,0.404494382,0.750648228,0.157303371,7.167149613327229,0.317460317,15.166907139769412,1.8558394393833646,0.3577326467403999,116.93145559387106,-0.01190247479826212,0.5,0.193548387,0.306451612,0.210526315,0.105263157,1.631578947,0.18461538,0.6,0.21538462,159.0,266.0,425.0,0.16,22,22,2025,Jacob Jenkins-Cowart,MIA (A),20.0,MIA,A,sa3025201,sa3025201
"<a href=""statss.aspx?playerid=sa3025203&position=SS"">Carter Johnson</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=124&players=0"">Marlins (A)</a>",61.0,241.0,273.0,45.0,29.0,13.0,1.0,2.0,27.0,29.0,24.0,0.0,80.0,5.0,3.0,0.0,3.0,6.0,2.0,0.186721991,0.087912087,0.293040293,0.3,0.271062271,0.273858921,0.544921192,0.08713693,5.386996614604142,0.265432098,21.16971519162636,-13.771837521887015,0.2692035331830874,63.528262249109176,-0.373090086504817,0.391304347,0.236024844,0.372670807,0.15,0.033333333,1.05,0.30487805,0.41463415,0.2804878,407.0,711.0,1118.0,0.13237925,19,19,2025,Carter Johnson,MIA (A),20.0,MIA,A,sa3025203,sa3025203
"<a href=""statss.aspx?playerid=sa3025221&position=C"">Mac Guscette</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=77&players=0"">Braves (A)</a>",23.0,75.0,92.0,22.0,13.0,7.0,1.0,1.0,14.0,16.0,14.0,0.0,15.0,2.0,1.0,0.0,2.0,0.0,1.0,0.293333333,0.152173913,0.163043478,0.933333333,0.413043478,0.453333333,0.866376811,0.16,4.383750317441608,0.35,17.12463053276151,5.770008347531258,0.42050011585588043,152.69232934039655,-0.7407261598855257,0.366666666,0.283333333,0.35,0.285714285,0.047619047,1.047619047,0.32786885,0.45901639,0.21311475,142.0,233.0,375.0,0.10666667,23,23,2025,Mac Guscette,ATL (A),16.0,ATL,A,sa3025221,sa3025221
"<a href=""statss.aspx?playerid=sa3025222&position=1B/3B"">Mason Guerra</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=77&players=0"">Braves (A)</a>",46.0,142.0,181.0,33.0,20.0,3.0,1.0,9.0,24.0,27.0,33.0,0.0,49.0,4.0,2.0,0.0,2.0,0.0,0.0,0.232394366,0.182320441,0.270718232,0.673469387,0.386740331,0.457746478,0.844486809,0.225352112,2.6625939775000003,0.279069767,32.120258494451164,9.78127354307425,0.40877989477874166,145.65670979528016,-0.6030513737350702,0.477777777,0.166666666,0.355555555,0.125,0.28125,1.34375,0.30526316,0.43157895,0.26315789,320.0,433.0,753.0,0.10756972,22,22,2025,Mason Guerra,ATL (A),16.0,ATL,A,sa3025222,sa3025222
"<a href=""statss.aspx?playerid=sa3025224&position=2B"">Colby Jones</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=77&players=0"">Braves (A)</a>",61.0,211.0,258.0,45.0,38.0,4.0,2.0,1.0,38.0,19.0,39.0,0.0,56.0,4.0,4.0,0.0,3.0,37.0,5.0,0.213270142,0.15116279,0.217054263,0.696428571,0.341085271,0.265402843,0.606488114,0.052132701,8.414643797395023,0.278481012,28.0315451238384,-3.810764917350795,0.3158390427282614,89.86454760632549,4.373479625210166,0.506410256,0.185897435,0.307692307,0.291666666,0.020833333,1.645833333,0.4,0.3375,0.2625,429.0,572.0,1001.0,0.08591409,21,21,2025,Colby Jones,ATL (A),16.0,ATL,A,sa3025224,sa3025224
"<a href=""statss.aspx?playerid=sa3025241&position=2B/SS"">Austin St. Laurent</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=83&players=0"">Mariners (A)</a>",65.0,228.0,272.0,60.0,48.0,9.0,1.0,2.0,37.0,29.0,40.0,1.0,43.0,1.0,3.0,0.0,6.0,8.0,3.0,0.263157894,0.147058823,0.158088235,0.930232558,0.371323529,0.337719298,0.709042827,0.074561404,4.921809078053006,0.311827956,38.03679777277082,2.087022076970036,0.3531459858056804,108.30240830375568,-0.8464974090456963,0.61081081,0.167567567,0.221621621,0.195121951,0.048780487,2.75609756,0.41489362,0.38829787,0.19680851,447.0,641.0,1088.0,0.09650735,22,22,2025,Austin St. Laurent,SEA (A),11.0,SEA,A,sa3025241,sa3025241
"<a href=""statss.aspx?playerid=sa3025244&position=OF"">Tyler Wilson</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=82&players=0"">Yankees (A)</a>",61.0,220.0,252.0,67.0,55.0,8.0,0.0,4.0,35.0,33.0,31.0,0.0,58.0,0.0,1.0,0.0,1.0,15.0,7.0,0.304545454,0.123015873,0.23015873,0.534482758,0.388888888,0.395454545,0.784343433,0.090909091,4.502352854712667,0.396226415,40.9920456133796,8.738304647059568,0.37955182577882496,127.28412349027984,-1.1426233667880297,0.421383647,0.289308176,0.289308176,0.282608695,0.086956521,1.456521739,0.32098765,0.43209877,0.24691358,399.0,607.0,1006.0,0.08548708,22,22,2025,Tyler Wilson,NYY (A),9.0,NYY,A,sa3025244,sa3025244
"<a href=""statss.aspx?playerid=sa3025249&position=1B/3B"">Billy Amick</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=120&players=0"">Twins (A)</a>",3.0,11.0,12.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181818181,0.083333333,0.416666666,0.2,0.25,0.272727272,0.522727272,0.090909091,1.60119047125,0.333333333,0.803405650676049,-0.7324867762915719,0.25546961526076,53.659507697572316,-0.02330242656171322,0.2,0.4,0.4,0.0,0.0,0.5,0.5,0.33333333,0.16666667,15.0,30.0,45.0,0.2,22,22,2025,Billy Amick,MIN (A),8.0,MIN,A,sa3025249,sa3025249
"<a href=""statss.aspx?playerid=sa3025258&position=2B/OF"">Austin Green</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=82&players=0"">Yankees (A)</a>",43.0,141.0,166.0,26.0,18.0,3.0,1.0,4.0,24.0,29.0,18.0,0.0,34.0,5.0,2.0,0.0,1.0,6.0,0.0,0.184397163,0.108433734,0.204819277,0.529411764,0.295180722,0.304964539,0.600145261,0.120567376,7.510843550874606,0.209523809,16.360163980112844,-4.886347926272579,0.2964405061968838,77.14909230757931,0.7223002733662724,0.352380952,0.19047619,0.457142857,0.25,0.083333333,0.770833333,0.25688073,0.49541284,0.24770642,256.0,390.0,646.0,0.11764706,23,23,2025,Austin Green,NYY (A),9.0,NYY,A,sa3025258,sa3025258
"<a href=""statss.aspx?playerid=sa3025263&position=C/1B"">Derek Berg</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=112&players=0"">Pirates (A)</a>",46.0,151.0,180.0,33.0,22.0,3.0,3.0,5.0,21.0,17.0,23.0,0.0,59.0,5.0,1.0,0.0,2.0,5.0,2.0,0.218543046,0.127777777,0.327777777,0.389830508,0.338888888,0.377483443,0.716372331,0.158940397,6.486132976290429,0.318181818,24.70095095748119,1.662564552966879,0.3465734584463967,105.59359551474404,-0.4798803832381964,0.467391304,0.195652173,0.336956521,0.193548387,0.161290322,1.387096774,0.39361702,0.42553191,0.18085106,279.0,460.0,739.0,0.14614344,23,23,2025,Derek Berg,PIT (A),27.0,PIT,A,sa3025263,sa3025263
"<a href=""statss.aspx?playerid=sa3025265&position=1B/3B"">Jay Thomason</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=120&players=0"">Twins (A)</a>",37.0,117.0,153.0,34.0,18.0,8.0,1.0,7.0,26.0,16.0,30.0,0.0,38.0,5.0,1.0,0.0,0.0,17.0,1.0,0.29059829,0.196078431,0.248366013,0.789473684,0.450980392,0.555555555,1.006535947,0.264957265,7.8848900012094365,0.369863013,35.24497018394947,15.6623417401123,0.46730511523539725,181.44450076774666,2.333825879730284,0.316455696,0.240506329,0.443037974,0.085714285,0.2,0.714285714,0.225,0.475,0.3,290.0,345.0,635.0,0.10708661,23,23,2025,Jay Thomason,MIN (A),8.0,MIN,A,sa3025265,sa3025265
"<a href=""statss.aspx?playerid=sa3025270&position=OF"">Marshall Toole</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=82&players=0"">Yankees (A)</a>",47.0,149.0,175.0,46.0,29.0,10.0,5.0,2.0,34.0,20.0,24.0,0.0,37.0,1.0,1.0,0.0,2.0,19.0,2.0,0.308724832,0.137142857,0.211428571,0.648648648,0.405714285,0.483221476,0.888935761,0.174496644,9.377105463584542,0.396396396,33.60141244973141,11.20298122312027,0.41758840833391464,150.22883501784344,2.2735148053616285,0.432432432,0.27027027,0.297297297,0.181818181,0.06060606,1.454545454,0.38938053,0.43362832,0.17699115,266.0,399.0,665.0,0.09323308,22,22,2025,Marshall Toole,NYY (A),9.0,NYY,A,sa3025270,sa3025270
"<a href=""statss.aspx?playerid=sa3025307&position=1B"">Lyle Miller-Green</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=53&players=0"">White Sox (A)</a>",55.0,185.0,230.0,44.0,28.0,8.0,3.0,5.0,31.0,28.0,39.0,0.0,68.0,3.0,3.0,0.0,2.0,6.0,2.0,0.237837837,0.169565217,0.295652173,0.573529411,0.373913043,0.394594594,0.768507637,0.156756757,6.538764935311843,0.339130434,35.692868157819,7.306312694743368,0.378695454545643,122.70260166273357,-0.4084104858338833,0.432203389,0.254237288,0.313559322,0.108108108,0.135135135,1.378378378,0.33613445,0.39495798,0.26890756,403.0,585.0,988.0,0.11842105,24,24,2025,Lyle Miller-Green,CHW (A),4.0,CHW,A,sa3025307,sa3025307
"<a href=""statss.aspx?playerid=sa3025308&position=1B/3B"">Parks Harber</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=82&players=0"">Yankees (A)</a>",20.0,69.0,83.0,21.0,12.0,4.0,2.0,3.0,12.0,13.0,12.0,0.0,22.0,2.0,0.0,0.0,1.0,4.0,1.0,0.304347826,0.144578313,0.26506024,0.545454545,0.421686746,0.550724637,0.972411383,0.246376811,7.078814175998945,0.409090909,18.072605754385346,7.449349801192634,0.4509489722998746,170.35284367417202,0.04840859957039356,0.255319148,0.340425531,0.404255319,0.105263157,0.157894736,0.631578947,0.46808511,0.27659574,0.25531915,133.0,207.0,340.0,0.11470588,23,23,2025,Parks Harber,NYY (A),9.0,NYY,A,sa3025308,sa3025308
"<a href=""statss.aspx?playerid=sa3025310&position=2B/OF"">J.R. Freethy</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=98&players=0"">Blue Jays (A)</a>",23.0,78.0,103.0,18.0,10.0,5.0,2.0,1.0,21.0,11.0,22.0,0.0,23.0,2.0,1.0,0.0,2.0,1.0,2.0,0.23076923,0.213592233,0.22330097,0.956521739,0.40776699,0.384615384,0.792382374,0.153846154,6.093522206599633,0.309090909,17.563485336501476,4.380408671696065,0.3897313435100815,134.16189278620087,-1.0934609826654196,0.49090909,0.181818181,0.327272727,0.222222222,0.055555555,1.5,0.26785714,0.55357143,0.17857143,203.0,231.0,434.0,0.07603687,22,22,2025,J.R. Freethy,TOR (A),14.0,TOR,A,sa3025310,sa3025310
"<a href=""statss.aspx?playerid=sa3025314&position=OF"">Nathan Archer</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=53&players=0"">White Sox (A)</a>",51.0,185.0,207.0,40.0,25.0,9.0,3.0,3.0,22.0,26.0,20.0,0.0,66.0,0.0,2.0,0.0,0.0,15.0,4.0,0.216216216,0.096618357,0.318840579,0.303030303,0.289855072,0.345945945,0.635801017,0.129729729,8.02286976920688,0.313559322,21.556462667467617,-3.9914372493004584,0.30974492675440324,81.31177142315865,0.7882646601647139,0.429752066,0.181818181,0.388429752,0.255319148,0.063829787,1.106382978,0.34710744,0.46280992,0.19008264,253.0,491.0,744.0,0.18010753,22,22,2025,Nathan Archer,CHW (A),4.0,CHW,A,sa3025314,sa3025314
"<a href=""statss.aspx?playerid=sa3025315&position=OF"">Nick Mitchell</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=57&players=0"">Cleveland (A)</a>",23.0,82.0,97.0,22.0,20.0,1.0,1.0,0.0,13.0,14.0,13.0,0.0,13.0,0.0,2.0,0.0,2.0,11.0,1.0,0.268292682,0.134020618,0.134020618,1.0,0.360824742,0.304878048,0.66570279,0.036585366,7.973097909242598,0.309859154,12.018954802107636,0.04723358507138885,0.33644678850763854,100.34263605885847,1.4169544782489538,0.585714285,0.2,0.214285714,0.2,0.0,2.733333333,0.42857143,0.37142857,0.2,157.0,230.0,387.0,0.05684755,21,21,2025,Nick Mitchell,CLE (A),5.0,CLE,A,sa3025315,sa3025315
"<a href=""statss.aspx?playerid=sa3025334&position=C/1B"">Ryan McCrystal</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=110&players=0"">Reds (A)</a>",46.0,156.0,180.0,44.0,29.0,9.0,2.0,4.0,25.0,31.0,17.0,0.0,36.0,3.0,1.0,3.0,3.0,0.0,1.0,0.282051282,0.094444444,0.2,0.472222222,0.36158192,0.442307692,0.803889612,0.16025641,4.204209984573135,0.341880341,29.30130342516968,6.262917020655369,0.3797050175693749,127.15928108352594,-1.0195693178102374,0.279661016,0.296610169,0.423728813,0.1,0.08,0.66,0.30081301,0.33333333,0.36585366,235.0,421.0,656.0,0.15853659,22,22,2025,Ryan McCrystal,CIN (A),18.0,CIN,A,sa3025334,sa3025334
"<a href=""statss.aspx?playerid=sa3025355&position=OF"">T.J. McCants</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=53&players=0"">White Sox (A)</a>",11.0,38.0,48.0,11.0,10.0,1.0,0.0,0.0,3.0,4.0,10.0,0.0,13.0,0.0,0.0,0.0,1.0,5.0,2.0,0.289473684,0.208333333,0.270833333,0.769230769,0.4375,0.315789473,0.753289473,0.026315789,3.846351239929757,0.44,7.925293129154166,2.0011424238166424,0.39209942022959393,130.74896890507378,-0.07941805571317673,0.583333333,0.166666666,0.25,0.166666666,0.0,2.333333333,0.24,0.44,0.32,72.0,122.0,194.0,0.18556701,24,24,2025,T.J. McCants,CHW (A),4.0,CHW,A,sa3025355,sa3025355
"<a href=""statss.aspx?playerid=sa3025361&position=3B/SS"">Caden Powell</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=79&players=0"">Astros (A)</a>",41.0,163.0,181.0,43.0,28.0,8.0,0.0,7.0,27.0,23.0,13.0,0.0,53.0,4.0,1.0,0.0,3.0,10.0,4.0,0.26380368,0.071823204,0.292817679,0.245283018,0.331491712,0.441717791,0.773209503,0.177914111,5.397173730990741,0.346153846,27.06853610343861,4.729551152061694,0.37108242017788123,122.77350556285381,-0.21173535473644733,0.386792452,0.29245283,0.320754716,0.176470588,0.205882352,1.205882352,0.30630631,0.45045045,0.24324324,284.0,465.0,749.0,0.1588785,21,21,2025,Caden Powell,HOU (A),21.0,HOU,A,sa3025361,sa3025361
"<a href=""statss.aspx?playerid=sa3025362&position=2B/SS"">Max Holy</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=79&players=0"">Astros (A)</a>",47.0,153.0,189.0,36.0,28.0,5.0,2.0,1.0,34.0,19.0,30.0,0.0,66.0,4.0,2.0,0.0,2.0,15.0,7.0,0.235294117,0.158730158,0.349206349,0.454545454,0.37037037,0.31372549,0.68409586,0.078431373,8.493318681823776,0.397727272,25.34939540373231,2.0230520014658033,0.3502466975065766,110.26587309602296,-0.6933244131505489,0.4,0.282352941,0.317647058,0.222222222,0.037037037,1.259259259,0.46067416,0.35955056,0.17977528,377.0,506.0,883.0,0.09513024,22,22,2025,Max Holy,HOU (A),21.0,HOU,A,sa3025362,sa3025362
"<a href=""statss.aspx?playerid=sa3025364&position=C"">Ben Hartl</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=78&players=0"">Rangers (A)</a>",37.0,128.0,155.0,26.0,22.0,3.0,1.0,0.0,19.0,11.0,12.0,0.0,34.0,14.0,1.0,0.0,5.0,3.0,1.0,0.203125,0.077419354,0.219354838,0.352941176,0.33548387,0.2421875,0.57767137,0.0390625,6.474631209974829,0.27368421,15.985112078443008,-3.1449579075427483,0.3083837886010447,84.28899830607087,-0.34174327552318573,0.532608695,0.152173913,0.315217391,0.24137931,0.0,1.689655172,0.31914894,0.5,0.18085106,234.0,372.0,606.0,0.0990099,22,22,2025,Ben Hartl,TEX (A),13.0,TEX,A,sa3025364,sa3025364
