player_name,player_id,timeframe,aLevel,Age,TeamName,Date,Team,Opp,BO,Pos,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+
Joe Hudson,sa658019,last_15,AAA,34,HOU (AAA),Total,- - -,- - -,,,2,8,9,0,0,0,0,0,1,0,1,0,4,0,0,0,0,0,0,.000,11.1%,44.4%,0.25,.111,.000,.111,.000,2.6,.000,0.0,-1,-2.2,.083,-61
Franchy Cordero,sa657481,last_15,AAA,30,WSN (AAA),Total,- - -,- - -,,,4,15,17,3,2,0,0,1,1,1,2,0,3,0,0,0,1,0,0,.200,11.8%,17.6%,0.67,.294,.400,.694,.200,0.1,.182,0.0,2,-0.4,.314,85
Franchy Cordero,sa657481,last_30,AAA,30,WSN (AAA),Total,- - -,- - -,,,11,41,46,5,4,0,0,1,2,1,5,0,11,0,0,0,2,0,0,.122,10.9%,23.9%,0.45,.217,.195,.413,.073,0.2,.138,-0.1,1,-5.2,.204,15
Harold Castro,sa596288,last_15,AAA,31,KCR (AAA),Total,- - -,- - -,,,2,5,7,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,.000,0.0%,0.0%,0.00,.286,.000,.286,.000,2.5,.000,0.2,0,-0.8,.232,26
Franchy Cordero,sa657481,last_45,AAA,30,WSN (AAA),Total,- - -,- - -,,,19,61,67,11,8,2,0,1,3,4,5,0,18,1,0,0,3,0,0,.180,7.5%,26.9%,0.28,.254,.262,.516,.082,0.4,.238,-0.1,4,-5.3,.245,41
Harold Castro,sa596288,last_30,AAA,31,KCR (AAA),Total,- - -,- - -,,,2,5,7,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,.000,0.0%,0.0%,0.00,.286,.000,.286,.000,2.5,.000,0.2,0,-0.8,.232,26
Harold Castro,sa596288,last_7,AAA,31,KCR (AAA),Total,- - -,- - -,,,2,5,7,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,.000,0.0%,0.0%,0.00,.286,.000,.286,.000,2.5,.000,0.2,0,-0.8,.232,26
Harold Castro,sa596288,last_45,AAA,31,KCR (AAA),Total,- - -,- - -,,,7,16,19,3,2,0,0,1,2,2,0,0,1,2,1,0,1,1,0,.188,0.0%,5.3%,0.00,.263,.375,.638,.188,7.5,.133,0.2,2,-0.9,.288,64
Manuel Margot,sa657504,last_15,AAA,30,DET (AAA),Total,- - -,- - -,,,8,26,31,5,3,1,0,1,5,4,4,0,6,1,0,0,0,0,0,.192,12.9%,19.4%,0.67,.323,.346,.669,.154,2.6,.211,-0.1,3,-0.6,.315,89
Manuel Margot,sa657504,last_45,AAA,30,DET (AAA),Total,- - -,- - -,,,24,82,96,17,14,2,0,1,9,12,12,0,15,2,0,0,1,0,1,.207,12.5%,15.6%,0.80,.323,.268,.591,.061,1.9,.242,-0.7,9,-3.9,.290,73
Manuel Margot,sa657504,last_30,AAA,30,DET (AAA),Total,- - -,- - -,,,15,46,56,7,5,1,0,1,6,6,9,0,8,1,0,0,0,0,1,.152,16.1%,14.3%,1.13,.304,.239,.543,.087,2.4,.162,-0.6,4,-3.1,.273,62
Dom Nuñez,sa737813,last_45,AAA,30,CLE (AAA),Total,- - -,- - -,,,17,55,69,4,1,2,0,1,6,3,12,0,20,1,1,0,2,0,0,.073,17.4%,29.0%,0.60,.246,.164,.410,.091,1.6,.086,-0.1,2,-6.9,.219,26
Manuel Margot,sa657504,last_7,AAA,30,DET (AAA),Total,- - -,- - -,,,3,9,10,1,0,0,0,1,1,2,1,0,2,0,0,0,0,0,0,.111,10.0%,20.0%,0.50,.200,.444,.644,.333,0.1,.000,0.0,1,-0.5,.275,64
Dom Nuñez,sa737813,last_30,AAA,30,CLE (AAA),Total,- - -,- - -,,,8,29,34,2,0,2,0,0,2,1,5,0,7,0,0,0,2,0,0,.069,14.7%,20.6%,0.71,.206,.138,.344,.069,1.3,.091,0.0,0,-4.4,.184,3
Dom Nuñez,sa737813,last_15,AAA,30,CLE (AAA),Total,- - -,- - -,,,2,8,9,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,.125,11.1%,11.1%,1.00,.222,.250,.472,.125,2.6,.143,0.0,0,-0.9,.224,29
Tim Locastro,sa738248,last_45,AAA,32,SDP (AAA),Total,- - -,- - -,,,19,63,76,17,10,6,0,1,7,8,5,0,14,5,1,2,1,8,1,.270,6.6%,18.4%,0.36,.365,.413,.778,.143,5.9,.327,1.0,11,-0.1,.356,91
Dom Nuñez,sa737813,last_7,AAA,30,CLE (AAA),Total,- - -,- - -,,,2,8,9,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,.125,11.1%,11.1%,1.00,.222,.250,.472,.125,2.6,.143,0.0,0,-0.9,.224,29
Tim Locastro,sa738248,last_30,AAA,32,SDP (AAA),Total,- - -,- - -,,,18,60,72,17,10,6,0,1,7,7,5,0,14,4,1,2,1,7,1,.283,6.9%,19.4%,0.36,.371,.433,.805,.150,5.8,.348,0.8,11,0.5,.365,97
Trey Mancini,sa708967,last_30,AAA,33,ARI (AAA),Total,- - -,- - -,,,24,94,105,32,21,5,0,6,20,23,9,0,30,1,1,0,2,0,0,.340,8.6%,28.6%,0.30,.400,.585,.985,.245,2.0,.441,-0.2,22,6.5,.425,135
Tim Locastro,sa738248,last_15,AAA,32,SDP (AAA),Total,- - -,- - -,,,10,32,40,9,8,1,0,0,5,4,4,0,7,3,1,0,0,3,0,.281,10.0%,17.5%,0.57,.400,.313,.713,.031,6.1,.346,0.5,5,-0.3,.350,87
Trey Mancini,sa708967,last_7,AAA,33,ARI (AAA),Total,- - -,- - -,,,5,20,25,12,8,2,0,2,8,8,5,0,4,0,0,0,0,0,0,.600,20.0%,16.0%,1.25,.680,1.000,1.680,.400,2.0,.714,-0.1,11,7.7,.699,307
Tim Locastro,sa738248,last_7,AAA,32,SDP (AAA),Total,- - -,- - -,,,5,17,21,4,3,1,0,0,2,2,2,0,2,1,1,0,0,1,0,.235,9.5%,9.5%,1.00,.333,.294,.627,.059,5.5,.250,0.2,2,-1.1,.300,56
Trey Mancini,sa708967,last_45,AAA,33,ARI (AAA),Total,- - -,- - -,,,35,134,154,45,31,6,0,8,27,32,14,1,38,4,2,0,2,1,0,.336,9.1%,24.7%,0.37,.409,.560,.969,.224,3.4,.411,-0.1,31,8.8,.420,132
Mike Tauchman,sa737856,last_45,AAA,34,CHW (AAA),Total,- - -,- - -,,,8,29,33,3,3,0,0,0,1,1,3,0,11,0,1,0,3,0,0,.103,9.1%,33.3%,0.27,.182,.103,.285,.000,0.6,.158,0.0,-1,-5.2,.151,-27
Trey Mancini,sa708967,last_15,AAA,33,ARI (AAA),Total,- - -,- - -,,,12,46,55,20,12,3,0,5,15,18,7,0,15,1,1,0,0,0,0,.435,12.7%,27.3%,0.47,.509,.826,1.335,.391,2.4,.556,-0.1,18,9.7,.553,216
Mike Tauchman,sa737856,last_30,AAA,34,CHW (AAA),Total,- - -,- - -,,,2,6,8,1,1,0,0,0,0,0,2,0,2,0,0,0,1,0,0,.167,25.0%,25.0%,1.00,.375,.167,.542,.000,0.1,.250,0.0,1,-0.3,.299,68
Garrett Cooper,sa737833,last_45,AAA,34,ATL (AAA),Total,- - -,- - -,,,10,41,43,8,6,2,0,0,3,7,2,0,8,0,0,0,5,0,0,.195,4.7%,18.6%,0.25,.233,.244,.476,.049,1.4,.242,-0.1,1,-4.2,.222,29
Jamie Westbrook,sa737824,last_15,AAA,30,TBR (AAA),Total,- - -,- - -,,,9,24,28,3,1,2,0,0,1,1,3,0,3,1,0,0,1,0,0,.125,10.7%,10.7%,1.00,.250,.208,.458,.083,0.6,.143,0.0,1,-2.5,.231,29
Jamie Westbrook,sa737824,last_7,AAA,30,TBR (AAA),Total,- - -,- - -,,,4,8,11,1,1,0,0,0,0,0,2,0,2,1,0,0,0,0,0,.125,18.2%,18.2%,1.00,.364,.125,.489,.000,0.1,.167,0.0,1,-0.5,.287,65
Jamie Westbrook,sa737824,last_30,AAA,30,TBR (AAA),Total,- - -,- - -,,,18,54,63,14,8,4,0,2,7,11,6,0,7,3,0,0,1,0,0,.259,9.5%,11.1%,0.86,.365,.444,.810,.185,1.3,.267,-0.1,10,1.6,.369,117
Jamie Westbrook,sa737824,last_45,AAA,30,TBR (AAA),Total,- - -,- - -,,,30,95,111,23,12,9,0,2,10,14,11,0,14,4,0,1,2,0,0,.242,9.9%,12.6%,0.79,.345,.400,.745,.158,1.1,.266,-0.2,15,0.4,.344,101
Mike Ford,sa708447,last_30,AAA,32,MIN (AAA),Total,- - -,- - -,,,9,31,34,4,3,0,0,1,3,3,2,0,8,1,0,0,1,0,0,.129,5.9%,23.5%,0.25,.206,.226,.432,.097,2.0,.136,0.0,1,-3.8,.206,12
Mike Ford,sa708447,last_45,AAA,32,MIN (AAA),Total,- - -,- - -,,,22,77,90,19,12,5,0,2,9,12,12,0,22,1,0,0,2,0,0,.247,13.3%,24.4%,0.55,.356,.390,.745,.143,1.0,.321,-0.2,12,0.5,.346,101
Billy McKinney,sa737528,last_45,AAA,30,- - -,Total,- - -,- - -,,,23,74,88,14,11,1,1,1,6,8,13,1,21,1,0,0,0,1,0,.189,14.8%,23.9%,0.62,.318,.270,.588,.081,5.1,.250,0.0,7,-4.9,.284,59
Dominic Smith,sa737502,last_30,AAA,30,NYY (AAA),Total,- - -,- - -,,,9,36,41,9,6,0,1,2,7,5,4,0,10,0,1,0,1,4,0,.250,9.8%,24.4%,0.40,.317,.472,.789,.222,9.5,.280,0.7,6,0.2,.344,105
Dominic Smith,sa737502,last_45,AAA,30,NYY (AAA),Total,- - -,- - -,,,20,69,81,21,13,1,1,6,15,17,10,1,14,0,2,0,1,4,0,.304,12.3%,17.3%,0.71,.383,.609,.991,.304,7.8,.294,0.6,16,5.5,.420,153
Billy McKinney,sa737528,last_30,AAA,30,- - -,Total,- - -,- - -,,,15,47,59,12,10,1,1,0,4,7,11,1,14,1,0,0,0,1,0,.255,18.6%,23.7%,0.79,.407,.319,.726,.064,5.6,.364,0.1,8,-0.3,.351,99
Billy McKinney,sa737528,last_15,AAA,30,- - -,Total,- - -,- - -,,,10,32,40,8,7,0,1,0,3,6,8,1,9,0,0,0,0,1,0,.250,20.0%,22.5%,0.89,.400,.313,.713,.063,6.1,.348,0.1,5,-0.6,.340,93
Billy McKinney,sa737528,last_7,AAA,30,- - -,Total,- - -,- - -,,,3,11,13,3,3,0,0,0,1,1,2,1,3,0,0,0,0,0,0,.273,15.4%,23.1%,0.67,.385,.273,.657,.000,0.8,.375,0.0,1,-0.7,.293,63
Reese McGuire,sa737505,last_45,AAA,30,CHC (AAA),Total,- - -,- - -,,,8,29,33,7,3,2,0,2,5,8,4,0,4,0,0,0,0,1,0,.241,12.1%,12.1%,1.00,.333,.517,.851,.276,5.0,.217,0.1,5,0.9,.373,115
Reese McGuire,sa737505,last_30,AAA,30,CHC (AAA),Total,- - -,- - -,,,1,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.250,0.0%,50.0%,0.00,.250,.250,.500,.000,0.1,.500,0.0,0,-0.4,.230,24
Tyler O'Neill,sa737633,last_15,AAA,30,BAL (AAA),Total,- - -,- - -,,,3,10,10,4,4,0,0,0,3,0,0,0,1,0,0,0,0,0,0,.400,0.0%,10.0%,0.00,.400,.400,.800,.000,2.6,.444,0.0,2,0.3,.369,123
Tyler O'Neill,sa737633,last_30,AAA,30,BAL (AAA),Total,- - -,- - -,,,3,10,10,4,4,0,0,0,3,0,0,0,1,0,0,0,0,0,0,.400,0.0%,10.0%,0.00,.400,.400,.800,.000,2.6,.444,0.0,2,0.3,.369,123
Austin Nola,sa577789,last_15,AAA,35,COL (AAA),Total,- - -,- - -,,,6,23,25,8,6,1,1,0,1,6,1,0,4,1,0,0,2,0,0,.348,4.0%,16.0%,0.25,.400,.478,.878,.130,2.7,.421,-0.1,4,0.9,.395,115
Tyler O'Neill,sa737633,last_45,AAA,30,BAL (AAA),Total,- - -,- - -,,,5,16,17,6,6,0,0,0,3,1,1,0,3,0,0,0,0,0,0,.375,5.9%,17.6%,0.33,.412,.375,.787,.000,2.2,.462,-0.1,3,0.4,.369,123
Austin Nola,sa577789,last_45,AAA,35,COL (AAA),Total,- - -,- - -,,,11,36,42,10,7,2,1,0,3,10,5,0,5,1,0,0,2,0,0,.278,11.9%,11.9%,1.00,.381,.389,.770,.111,3.3,.323,-0.1,6,0.2,.361,96
Austin Slater,sa602692,last_45,AAA,32,CHW (AAA),Total,- - -,- - -,,,4,13,17,5,4,1,0,0,3,2,4,0,3,0,0,0,0,0,0,.385,23.5%,17.6%,1.33,.529,.462,.991,.077,1.6,.500,-0.1,4,1.8,.466,174
Austin Nola,sa577789,last_7,AAA,35,COL (AAA),Total,- - -,- - -,,,2,8,9,2,2,0,0,0,0,1,0,0,2,1,0,0,2,0,0,.250,0.0%,22.2%,0.00,.333,.250,.583,.000,0.1,.333,0.0,1,-0.5,.292,50
Austin Nola,sa577789,last_30,AAA,35,COL (AAA),Total,- - -,- - -,,,9,31,34,9,6,2,1,0,2,7,2,0,4,1,0,0,2,0,0,.290,5.9%,11.8%,0.50,.353,.419,.772,.129,3.2,.333,-0.1,5,-0.1,.352,92
J.D. Davis,sa597900,last_15,AAA,32,LAA (AAA),Total,- - -,- - -,,,9,36,41,12,5,3,0,4,9,11,4,0,11,0,1,0,2,0,0,.333,9.8%,26.8%,0.36,.390,.750,1.140,.417,2.1,.364,-0.1,10,4.0,.464,166
J.D. Davis,sa597900,last_7,AAA,32,LAA (AAA),Total,- - -,- - -,,,5,21,23,5,2,1,0,2,4,6,2,0,6,0,0,0,1,0,0,.238,8.7%,26.1%,0.33,.304,.571,.876,.333,2.0,.231,0.0,4,0.2,.366,105
J.D. Davis,sa597900,last_45,AAA,32,LAA (AAA),Total,- - -,- - -,,,30,118,132,34,18,9,0,7,22,18,12,0,40,1,1,0,5,1,0,.288,9.1%,30.3%,0.30,.356,.542,.898,.254,3.7,.375,0.0,23,3.6,.387,118
J.D. Davis,sa597900,last_30,AAA,32,LAA (AAA),Total,- - -,- - -,,,20,78,89,23,11,5,0,7,18,17,9,0,25,1,1,0,5,1,0,.295,10.1%,28.1%,0.36,.371,.628,.999,.333,4.5,.340,0.1,18,5.0,.420,138
Óscar Mercado,sa737612,last_30,AAA,30,PHI (AAA),Total,- - -,- - -,,,22,79,91,20,14,3,1,2,13,14,7,0,11,3,0,2,1,9,2,.253,7.7%,12.1%,0.64,.337,.392,.729,.139,8.3,.273,0.7,12,-0.3,.335,97
Brian Navarreto,sa737817,last_15,AAA,30,MIA (AAA),Total,- - -,- - -,,,6,20,21,6,4,1,0,1,3,3,0,0,7,0,1,0,0,1,0,.300,0.0%,33.3%,0.00,.286,.500,.786,.200,6.1,.385,0.2,3,-0.1,.333,101
Brian Navarreto,sa737817,last_7,AAA,30,MIA (AAA),Total,- - -,- - -,,,3,9,10,4,3,1,0,0,2,1,0,0,3,0,1,0,0,0,0,.444,0.0%,30.0%,0.00,.400,.556,.956,.111,2.6,.571,0.0,2,0.6,.405,147
Óscar Mercado,sa737612,last_45,AAA,30,PHI (AAA),Total,- - -,- - -,,,35,122,148,30,21,5,1,3,23,21,19,0,17,4,1,2,2,15,3,.246,12.8%,11.5%,1.12,.363,.377,.740,.131,7.7,.262,1.3,20,0.9,.346,103
Óscar Mercado,sa737612,last_7,AAA,30,PHI (AAA),Total,- - -,- - -,,,6,24,27,7,4,2,0,1,4,4,2,0,7,0,0,1,0,2,0,.292,7.4%,25.9%,0.29,.346,.500,.846,.208,6.3,.375,0.4,4,0.8,.374,122
Óscar Mercado,sa737612,last_15,AAA,30,PHI (AAA),Total,- - -,- - -,,,13,53,58,14,9,3,0,2,7,12,3,0,10,1,0,1,1,3,0,.264,5.2%,17.2%,0.30,.316,.434,.750,.170,5.7,.293,0.5,7,-0.1,.336,97
Brian Navarreto,sa737817,last_30,AAA,30,MIA (AAA),Total,- - -,- - -,,,10,33,35,9,6,2,0,1,3,3,0,0,10,1,1,0,0,1,0,.273,0.0%,28.6%,0.00,.286,.424,.710,.152,4.6,.348,0.1,4,-0.8,.311,88
Brian Navarreto,sa737817,last_45,AAA,30,MIA (AAA),Total,- - -,- - -,,,15,53,56,15,11,2,0,2,7,9,1,0,14,1,1,0,1,1,0,.283,1.8%,25.0%,0.07,.304,.434,.738,.151,4.5,.342,0.1,7,-0.6,.326,97
Sergio Alcántara,sa739641,last_7,AAA,28,SFG (AAA),Total,- - -,- - -,,,5,15,20,2,2,0,0,0,2,2,4,0,2,0,0,1,2,0,1,.133,20.0%,10.0%,2.00,.316,.133,.449,.000,2.9,.154,-0.5,1,-1.8,.255,47
Sergio Alcántara,sa739641,last_15,AAA,28,SFG (AAA),Total,- - -,- - -,,,10,34,40,6,6,0,0,0,4,3,5,0,4,0,0,1,4,0,1,.176,12.5%,10.0%,1.25,.282,.176,.459,.000,2.7,.200,-0.6,1,-4.3,.238,37
Thairo Estrada,sa739620,last_45,AAA,29,COL (AAA),Total,- - -,- - -,,,5,23,24,7,6,1,0,0,4,1,1,0,5,0,0,0,0,0,0,.304,4.2%,20.8%,0.20,.333,.348,.681,.043,2.6,.389,0.0,3,-0.9,.314,64
Sergio Alcántara,sa739641,last_45,AAA,28,SFG (AAA),Total,- - -,- - -,,,30,98,111,20,16,4,0,0,9,5,11,0,20,0,0,2,4,0,1,.204,9.9%,18.0%,0.55,.284,.245,.529,.041,1.9,.256,-0.7,6,-9.9,.257,49
Thairo Estrada,sa739620,last_30,AAA,29,COL (AAA),Total,- - -,- - -,,,5,23,24,7,6,1,0,0,4,1,1,0,5,0,0,0,0,0,0,.304,4.2%,20.8%,0.20,.333,.348,.681,.043,2.6,.389,0.0,3,-0.9,.314,64
Sergio Alcántara,sa739641,last_30,AAA,28,SFG (AAA),Total,- - -,- - -,,,19,63,74,11,11,0,0,0,7,4,9,0,12,0,0,2,4,0,1,.175,12.2%,16.2%,0.75,.278,.175,.452,.000,2.4,.216,-0.6,3,-8.1,.235,34
Christian Arroyo,sa737529,last_45,AAA,30,PHI (AAA),Total,- - -,- - -,,,20,71,82,22,16,5,0,1,9,13,9,0,17,1,1,0,1,1,0,.310,11.0%,20.7%,0.53,.390,.423,.813,.113,3.4,.389,0.0,13,2.3,.373,121
Jacob Nottingham,sa737809,last_45,AAA,30,SEA (AAA),Total,- - -,- - -,,,2,8,8,2,1,1,0,0,1,2,0,0,3,0,0,0,0,0,0,.250,0.0%,37.5%,0.00,.250,.375,.625,.125,2.6,.400,0.0,1,-0.6,.272,51
Christian Arroyo,sa737529,last_30,AAA,30,PHI (AAA),Total,- - -,- - -,,,11,40,44,15,10,4,0,1,5,10,3,0,8,0,1,0,1,1,0,.375,6.8%,18.2%,0.38,.409,.550,.959,.175,3.9,.438,0.1,9,3.1,.422,152
Christian Arroyo,sa737529,last_15,AAA,30,PHI (AAA),Total,- - -,- - -,,,2,7,8,2,2,0,0,0,1,3,1,0,2,0,0,0,0,0,0,.286,12.5%,25.0%,0.50,.375,.286,.661,.000,1.6,.400,0.0,1,-0.1,.323,89
Jacob Nottingham,sa737809,last_30,AAA,30,SEA (AAA),Total,- - -,- - -,,,2,8,8,2,1,1,0,0,1,2,0,0,3,0,0,0,0,0,0,.250,0.0%,37.5%,0.00,.250,.375,.625,.125,2.6,.400,0.0,1,-0.6,.272,51
Luis Guillorme,sa737882,last_45,AAA,30,HOU (AAA),Total,- - -,- - -,,,31,111,133,29,23,5,0,1,14,15,21,0,24,1,0,0,2,1,0,.261,15.8%,18.0%,0.88,.383,.333,.717,.072,2.8,.326,-0.1,18,-1.3,.346,104
Forrest Wall,sa828682,last_30,AAA,29,SDP (AAA),Total,- - -,- - -,,,20,68,76,20,15,4,0,1,14,9,7,0,17,1,0,0,1,5,0,.294,9.2%,22.4%,0.41,.368,.397,.765,.103,6.7,.380,0.9,11,-0.3,.353,89
Forrest Wall,sa828682,last_45,AAA,29,SDP (AAA),Total,- - -,- - -,,,29,98,114,29,22,5,0,2,23,14,13,0,28,2,1,0,1,9,0,.296,11.4%,24.6%,0.46,.386,.408,.794,.112,6.8,.391,1.6,17,1.0,.366,97
Luis Guillorme,sa737882,last_7,AAA,30,HOU (AAA),Total,- - -,- - -,,,3,11,12,2,1,1,0,0,3,1,1,0,1,0,0,0,0,0,0,.182,8.3%,8.3%,1.00,.250,.273,.523,.091,2.6,.200,0.0,1,-1.2,.244,40
Luis Guillorme,sa737882,last_30,AAA,30,HOU (AAA),Total,- - -,- - -,,,20,72,86,20,15,4,0,1,9,12,13,0,11,1,0,0,2,0,0,.278,15.1%,12.8%,1.18,.395,.375,.770,.097,1.1,.317,-0.2,13,0.6,.364,116
Luis Guillorme,sa737882,last_15,AAA,30,HOU (AAA),Total,- - -,- - -,,,10,38,44,12,9,3,0,0,5,5,5,0,6,1,0,0,2,0,0,.316,11.4%,13.6%,0.83,.409,.395,.804,.079,1.4,.375,-0.1,7,0.8,.378,124
Forrest Wall,sa828682,last_15,AAA,29,SDP (AAA),Total,- - -,- - -,,,11,40,43,10,9,1,0,0,9,6,3,0,12,0,0,0,1,3,0,.250,7.0%,27.9%,0.25,.302,.275,.577,.025,6.8,.357,0.5,3,-3.2,.275,40
Forrest Wall,sa828682,last_7,AAA,29,SDP (AAA),Total,- - -,- - -,,,5,20,20,6,5,1,0,0,5,2,0,0,7,0,0,0,1,2,0,.300,0.0%,35.0%,0.00,.300,.350,.650,.050,7.3,.462,0.4,2,-1.1,.294,52
Connor Joe,sa827153,last_45,AAA,32,SDP (AAA),Total,- - -,- - -,,,3,10,13,4,3,1,0,0,2,2,2,0,1,1,0,0,0,0,0,.400,15.4%,7.7%,2.00,.538,.500,1.038,.100,1.6,.444,0.0,3,1.5,.485,172
Greg Allen,sa827328,last_45,AAA,32,CHC (AAA),Total,- - -,- - -,,,23,65,79,19,16,3,0,0,9,5,8,0,12,5,0,0,0,1,2,.292,10.1%,15.2%,0.67,.410,.338,.749,.046,2.7,.358,-1.0,12,1.6,.363,109
Greg Allen,sa827328,last_15,AAA,32,CHC (AAA),Total,- - -,- - -,,,4,12,13,4,4,0,0,0,2,1,1,0,1,0,0,0,0,0,0,.333,7.7%,7.7%,1.00,.385,.333,.718,.000,2.0,.364,0.0,2,0.0,.340,94
Greg Allen,sa827328,last_30,AAA,32,CHC (AAA),Total,- - -,- - -,,,13,40,47,13,11,2,0,0,5,3,5,0,7,2,0,0,0,0,1,.325,10.6%,14.9%,0.71,.426,.375,.801,.050,2.0,.394,-0.6,8,1.7,.381,121
Greg Allen,sa827328,last_7,AAA,32,CHC (AAA),Total,- - -,- - -,,,4,12,13,4,4,0,0,0,2,1,1,0,1,0,0,0,0,0,0,.333,7.7%,7.7%,1.00,.385,.333,.718,.000,2.0,.364,0.0,2,0.0,.340,94
Brian O'Keefe,sa829152,last_15,AAA,31,KCR (AAA),Total,- - -,- - -,,,7,23,25,3,1,1,0,1,4,3,2,0,5,0,0,0,1,0,0,.130,8.0%,20.0%,0.40,.200,.304,.504,.174,2.6,.118,0.0,1,-2.3,.228,26
Brian O'Keefe,sa829152,last_7,AAA,31,KCR (AAA),Total,- - -,- - -,,,1,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.250,0.0%,25.0%,0.00,.250,.250,.500,.000,0.1,.333,0.0,0,-0.4,.230,28
Brian O'Keefe,sa829152,last_45,AAA,31,KCR (AAA),Total,- - -,- - -,,,22,80,88,12,7,3,0,2,10,4,7,0,22,0,0,1,2,1,0,.150,8.0%,25.0%,0.32,.218,.263,.481,.113,4.8,.179,0.1,3,-8.4,.224,24
Aramis Garcia,sa599195,last_15,AAA,32,ARI (AAA),Total,- - -,- - -,,,7,23,29,2,2,0,0,0,3,2,5,0,8,0,1,0,2,0,0,.087,17.2%,27.6%,0.63,.241,.087,.328,.000,2.2,.125,0.0,0,-4.3,.193,-10
Aramis Garcia,sa599195,last_7,AAA,32,ARI (AAA),Total,- - -,- - -,,,4,14,19,1,1,0,0,0,2,2,4,0,5,0,1,0,1,0,0,.071,21.1%,26.3%,0.80,.263,.071,.335,.000,2.0,.100,0.0,0,-2.6,.207,-2
Lane Thomas,sa828962,last_45,AAA,29,CLE (AAA),Total,- - -,- - -,,,7,24,27,8,4,2,0,2,7,5,2,0,6,0,1,0,0,1,1,.333,7.4%,22.2%,0.33,.370,.667,1.037,.333,5.0,.353,-0.3,6,2.2,.435,164
Brian O'Keefe,sa829152,last_30,AAA,31,KCR (AAA),Total,- - -,- - -,,,14,51,55,8,5,1,0,2,7,4,3,0,13,0,0,1,2,1,0,.157,5.5%,23.6%,0.23,.204,.294,.498,.137,5.6,.167,0.1,2,-5.2,.225,25
Lane Thomas,sa828962,last_30,AAA,29,CLE (AAA),Total,- - -,- - -,,,2,7,9,3,2,0,0,1,3,4,1,0,1,0,1,0,0,0,1,.429,11.1%,11.1%,1.00,.444,.857,1.302,.429,4.6,.333,-0.5,2,1.3,.511,212
Aramis Garcia,sa599195,last_30,AAA,32,ARI (AAA),Total,- - -,- - -,,,14,51,60,12,7,2,0,3,11,9,7,0,12,0,2,0,4,0,0,.235,11.7%,20.0%,0.58,.317,.451,.768,.216,2.6,.237,-0.1,7,-1.3,.333,77
Chadwick Tromp,sa746793,last_45,AAA,30,BAL (AAA),Total,- - -,- - -,,,15,49,55,14,9,2,0,3,8,7,6,0,13,0,0,0,1,0,0,.286,10.9%,23.6%,0.46,.364,.510,.874,.224,1.4,.333,-0.1,9,2.2,.388,135
Derek Hill,sa828670,last_45,AAA,29,MIA (AAA),Total,- - -,- - -,,,4,13,15,2,2,0,0,0,0,2,2,0,7,0,0,0,1,0,1,.154,13.3%,46.7%,0.29,.267,.154,.421,.000,1.8,.333,-0.5,0,-1.5,.221,30
Chadwick Tromp,sa746793,last_30,AAA,30,BAL (AAA),Total,- - -,- - -,,,7,24,26,8,4,1,0,3,5,4,2,0,7,0,0,0,1,0,0,.333,7.7%,26.9%,0.29,.385,.750,1.135,.417,1.3,.357,0.0,6,3.1,.480,194
Chadwick Tromp,sa746793,last_15,AAA,30,BAL (AAA),Total,- - -,- - -,,,4,14,16,4,3,1,0,0,2,0,2,0,4,0,0,0,0,0,0,.286,12.5%,25.0%,0.50,.375,.357,.732,.071,1.6,.400,0.0,2,0.1,.345,108
Chadwick Tromp,sa746793,last_7,AAA,30,BAL (AAA),Total,- - -,- - -,,,3,11,12,4,3,1,0,0,1,0,1,0,4,0,0,0,0,0,0,.364,8.3%,33.3%,0.25,.417,.455,.871,.091,0.8,.571,0.0,2,0.6,.399,142
Aramis Garcia,sa599195,last_45,AAA,32,ARI (AAA),Total,- - -,- - -,,,21,73,85,18,11,2,0,5,16,14,10,0,21,0,2,0,4,0,0,.247,11.8%,24.7%,0.48,.329,.479,.809,.233,2.5,.265,-0.1,12,-0.5,.350,88
Eddy Alvarez,sa806877,last_15,AAA,35,ATL (AAA),Total,- - -,- - -,,,10,24,29,4,3,1,0,0,2,3,1,0,4,2,1,1,0,1,1,.167,3.4%,13.8%,0.25,.250,.208,.458,.042,4.8,.190,-0.3,1,-2.7,.226,31
Eddy Alvarez,sa806877,last_7,AAA,35,ATL (AAA),Total,- - -,- - -,,,4,12,14,4,3,1,0,0,1,1,1,0,1,0,0,1,0,1,1,.333,7.1%,7.1%,1.00,.385,.417,.801,.083,3.6,.364,-0.3,2,0.3,.368,122
